region_1,region_2,technology_1,timestep_4,scenario,parameter,value
West,WestSouth,wind,h0436,scenarioA,avaConv,0.090073824
West,WestSouth,wind,h0437,scenarioA,avaConv,0.088067726
West,WestSouth,wind,h0438,scenarioA,avaConv,0.089271385
West,WestSouth,wind,h0439,scenarioA,avaConv,0.093484192
West,WestSouth,wind,h0440,scenarioA,avaConv,0.090775959
West,WestSouth,wind,h0441,scenarioA,avaConv,0.088067726
West,WestSouth,wind,h0442,scenarioA,avaConv,0.082350345
West,WestSouth,wind,h0443,scenarioA,avaConv,0.066201252
West,WestSouth,wind,h0444,scenarioA,avaConv,0.048748195
West,WestSouth,wind,h0445,scenarioA,avaConv,0.037514043
West,WestSouth,wind,h0446,scenarioA,avaConv,0.033301236
West,WestSouth,wind,h0447,scenarioA,avaConv,0.028586904
West,WestSouth,wind,h0448,scenarioA,avaConv,0.02788477
West,WestSouth,wind,h0449,scenarioA,avaConv,0.02768416
West,WestSouth,wind,h0450,scenarioA,avaConv,0.025076232
West,WestSouth,wind,h0451,scenarioA,avaConv,0.026079281
West,WestSouth,wind,h0452,scenarioA,avaConv,0.028988124
West,WestSouth,wind,h0453,scenarioA,avaConv,0.030292088
West,WestSouth,wind,h0454,scenarioA,avaConv,0.031094527
West,WestSouth,wind,h0455,scenarioA,avaConv,0.031094527
West,WestSouth,wind,h0456,scenarioA,avaConv,0.029289039
West,WestSouth,wind,h0457,scenarioA,avaConv,0.028988124
West,WestSouth,wind,h0458,scenarioA,avaConv,0.034906115
West,WestSouth,wind,h0459,scenarioA,avaConv,0.038918312
West,WestSouth,wind,h0460,scenarioA,avaConv,0.046541486
West,WestSouth,wind,h0461,scenarioA,avaConv,0.051356123
West,WestSouth,wind,h0462,scenarioA,avaConv,0.05516771
West,WestSouth,wind,h0463,scenarioA,avaConv,0.060784786
West,WestSouth,wind,h0464,scenarioA,avaConv,0.065599422
West,WestSouth,wind,h0465,scenarioA,avaConv,0.064195153
West,WestSouth,wind,h0466,scenarioA,avaConv,0.061787835
West,WestSouth,wind,h0467,scenarioA,avaConv,0.057274113
West,WestSouth,wind,h0468,scenarioA,avaConv,0.048748195
West,WestSouth,wind,h0469,scenarioA,avaConv,0.037514043
West,WestSouth,wind,h0470,scenarioA,avaConv,0.038115872
West,WestSouth,wind,h0471,scenarioA,avaConv,0.039520141
West,WestSouth,wind,h0472,scenarioA,avaConv,0.042930509
West,WestSouth,wind,h0473,scenarioA,avaConv,0.045939657
West,WestSouth,wind,h0474,scenarioA,avaConv,0.048948804
West,WestSouth,wind,h0475,scenarioA,avaConv,0.05436527
West,WestSouth,wind,h0476,scenarioA,avaConv,0.063493019
West,WestSouth,wind,h0477,scenarioA,avaConv,0.071015888
West,WestSouth,wind,h0478,scenarioA,avaConv,0.078237843
West,WestSouth,wind,h0479,scenarioA,avaConv,0.087265286
West,WestSouth,wind,h0480,scenarioA,avaConv,0.103715294
West,WestSouth,wind,h0481,scenarioA,avaConv,0.120064998
West,WestSouth,wind,h0482,scenarioA,avaConv,0.127989087
West,WestSouth,wind,h0483,scenarioA,avaConv,0.136615311
West,WestSouth,wind,h0484,scenarioA,avaConv,0.145943669
West,WestSouth,wind,h0485,scenarioA,avaConv,0.154268978
West,WestSouth,wind,h0486,scenarioA,avaConv,0.148451292
West,WestSouth,wind,h0487,scenarioA,avaConv,0.153265928
West,WestSouth,wind,h0488,scenarioA,avaConv,0.159083614
West,WestSouth,wind,h0489,scenarioA,avaConv,0.158883004
West,WestSouth,wind,h0490,scenarioA,avaConv,0.136916225
West,WestSouth,wind,h0491,scenarioA,avaConv,0.116153105
West,WestSouth,wind,h0492,scenarioA,avaConv,0.094286631
West,WestSouth,wind,h0493,scenarioA,avaConv,0.077836623
West,WestSouth,wind,h0494,scenarioA,avaConv,0.068307655
West,WestSouth,wind,h0495,scenarioA,avaConv,0.062389665
West,WestSouth,wind,h0496,scenarioA,avaConv,0.063793934
West,WestSouth,wind,h0497,scenarioA,avaConv,0.073222597
West,WestSouth,wind,h0498,scenarioA,avaConv,0.085459798
West,WestSouth,wind,h0499,scenarioA,avaConv,0.100505537
West,WestSouth,wind,h0500,scenarioA,avaConv,0.111739689
West,WestSouth,wind,h0501,scenarioA,avaConv,0.103514685
West,WestSouth,wind,h0502,scenarioA,avaConv,0.100004012
West,WestSouth,wind,h0503,scenarioA,avaConv,0.094988766
West,WestSouth,wind,h0504,scenarioA,avaConv,0.097295779
West,WestSouth,wind,h0505,scenarioA,avaConv,0.101909806
West,WestSouth,wind,h0506,scenarioA,avaConv,0.104517734
West,WestSouth,wind,h0507,scenarioA,avaConv,0.104116514
West,WestSouth,wind,h0508,scenarioA,avaConv,0.102311026
West,WestSouth,wind,h0509,scenarioA,avaConv,0.101508586
West,WestSouth,wind,h0510,scenarioA,avaConv,0.094687851
West,WestSouth,wind,h0511,scenarioA,avaConv,0.089873215
West,WestSouth,wind,h0512,scenarioA,avaConv,0.083152784
West,WestSouth,wind,h0513,scenarioA,avaConv,0.079742417
West,WestSouth,wind,h0514,scenarioA,avaConv,0.074225646
West,WestSouth,wind,h0515,scenarioA,avaConv,0.068909485
West,WestSouth,wind,h0516,scenarioA,avaConv,0.05456588
West,WestSouth,wind,h0517,scenarioA,avaConv,0.04784545
West,WestSouth,wind,h0518,scenarioA,avaConv,0.052961001
West,WestSouth,wind,h0519,scenarioA,avaConv,0.062690579
West,WestSouth,wind,h0520,scenarioA,avaConv,0.080845771
West,WestSouth,wind,h0521,scenarioA,avaConv,0.099502488
West,WestSouth,wind,h0522,scenarioA,avaConv,0.115952496
West,WestSouth,wind,h0523,scenarioA,avaConv,0.129092441
West,WestSouth,wind,h0524,scenarioA,avaConv,0.142031777
West,WestSouth,wind,h0525,scenarioA,avaConv,0.15125983
West,WestSouth,wind,h0526,scenarioA,avaConv,0.158883004
West,WestSouth,wind,h0527,scenarioA,avaConv,0.159484834
West,WestSouth,wind,h0528,scenarioA,avaConv,0.161089713
West,WestSouth,wind,h0529,scenarioA,avaConv,0.157679345
West,WestSouth,wind,h0530,scenarioA,avaConv,0.149755256
West,WestSouth,wind,h0531,scenarioA,avaConv,0.136414701
West,WestSouth,wind,h0532,scenarioA,avaConv,0.127086342
West,WestSouth,wind,h0533,scenarioA,avaConv,0.118961643
West,WestSouth,wind,h0534,scenarioA,avaConv,0.111739689
West,WestSouth,wind,h0535,scenarioA,avaConv,0.112742738
West,WestSouth,wind,h0536,scenarioA,avaConv,0.103715294
West,WestSouth,wind,h0537,scenarioA,avaConv,0.098700048
West,WestSouth,wind,h0538,scenarioA,avaConv,0.090073824
West,WestSouth,wind,h0539,scenarioA,avaConv,0.079240892
West,WestSouth,wind,h0540,scenarioA,avaConv,0.069110095
West,WestSouth,wind,h0541,scenarioA,avaConv,0.065900337
West,WestSouth,wind,h0542,scenarioA,avaConv,0.066100947
West,WestSouth,wind,h0543,scenarioA,avaConv,0.067404911
West,WestSouth,wind,h0544,scenarioA,avaConv,0.067204301
West,WestSouth,wind,h0545,scenarioA,avaConv,0.06860857
West,WestSouth,wind,h0546,scenarioA,avaConv,0.074426256
West,WestSouth,wind,h0547,scenarioA,avaConv,0.08285187
West,WestSouth,wind,h0548,scenarioA,avaConv,0.095289681
West,WestSouth,wind,h0549,scenarioA,avaConv,0.105821698
West,WestSouth,wind,h0550,scenarioA,avaConv,0.117657679
West,WestSouth,wind,h0551,scenarioA,avaConv,0.131399454
West,WestSouth,wind,h0552,scenarioA,avaConv,0.15045739
West,WestSouth,wind,h0553,scenarioA,avaConv,0.176536671
West,WestSouth,wind,h0554,scenarioA,avaConv,0.200108329
West,WestSouth,wind,h0555,scenarioA,avaConv,0.218664741
West,WestSouth,wind,h0556,scenarioA,avaConv,0.240531215
West,WestSouth,wind,h0557,scenarioA,avaConv,0.267011716
West,WestSouth,wind,h0558,scenarioA,avaConv,0.284865993
West,WestSouth,wind,h0559,scenarioA,avaConv,0.314756861
West,WestSouth,wind,h0560,scenarioA,avaConv,0.322580645
West,WestSouth,wind,h0561,scenarioA,avaConv,0.336222115
West,WestSouth,wind,h0562,scenarioA,avaConv,0.324386134
West,WestSouth,wind,h0563,scenarioA,avaConv,0.30924009
West,WestSouth,wind,h0564,scenarioA,avaConv,0.306933077
West,WestSouth,wind,h0565,scenarioA,avaConv,0.352371208
West,WestSouth,wind,h0566,scenarioA,avaConv,0.388180067
West,WestSouth,wind,h0567,scenarioA,avaConv,0.413657519
West,WestSouth,wind,h0568,scenarioA,avaConv,0.399715134
West,WestSouth,wind,h0569,scenarioA,avaConv,0.379854758
West,WestSouth,wind,h0570,scenarioA,avaConv,0.337826994
West,WestSouth,wind,h0571,scenarioA,avaConv,0.307936126
West,WestSouth,wind,h0572,scenarioA,avaConv,0.304525758
West,WestSouth,wind,h0573,scenarioA,avaConv,0.291686728
West,WestSouth,wind,h0574,scenarioA,avaConv,0.278847697
West,WestSouth,wind,h0575,scenarioA,avaConv,0.257583052
West,WestSouth,wind,h0576,scenarioA,avaConv,0.239227251
West,WestSouth,wind,h0577,scenarioA,avaConv,0.213749799
West,WestSouth,wind,h0578,scenarioA,avaConv,0.207530894
West,WestSouth,wind,h0579,scenarioA,avaConv,0.186567164
West,WestSouth,wind,h0580,scenarioA,avaConv,0.165703739
West,WestSouth,wind,h0581,scenarioA,avaConv,0.159284224
West,WestSouth,wind,h0582,scenarioA,avaConv,0.156475686
West,WestSouth,wind,h0583,scenarioA,avaConv,0.154068368
West,WestSouth,wind,h0584,scenarioA,avaConv,0.141229337
West,WestSouth,wind,h0585,scenarioA,avaConv,0.12337506
West,WestSouth,wind,h0586,scenarioA,avaConv,0.11053603
West,WestSouth,wind,h0587,scenarioA,avaConv,0.103915904
West,WestSouth,wind,h0588,scenarioA,avaConv,0.09629273
West,WestSouth,wind,h0589,scenarioA,avaConv,0.09589151
West,WestSouth,wind,h0590,scenarioA,avaConv,0.093082972
West,WestSouth,wind,h0591,scenarioA,avaConv,0.099301878
West,WestSouth,wind,h0592,scenarioA,avaConv,0.107326272
West,WestSouth,wind,h0593,scenarioA,avaConv,0.102511635
West,WestSouth,wind,h0594,scenarioA,avaConv,0.09629273
West,WestSouth,wind,h0595,scenarioA,avaConv,0.104317124
West,WestSouth,wind,h0596,scenarioA,avaConv,0.118761034
West,WestSouth,wind,h0597,scenarioA,avaConv,0.135110737
West,WestSouth,wind,h0598,scenarioA,avaConv,0.143436046
West,WestSouth,wind,h0599,scenarioA,avaConv,0.154068368
West,WestSouth,wind,h0600,scenarioA,avaConv,0.158682394
West,WestSouth,wind,h0601,scenarioA,avaConv,0.166907398
West,WestSouth,wind,h0602,scenarioA,avaConv,0.181451613
West,WestSouth,wind,h0603,scenarioA,avaConv,0.198403146
West,WestSouth,wind,h0604,scenarioA,avaConv,0.216458032
West,WestSouth,wind,h0605,scenarioA,avaConv,0.232105601
West,WestSouth,wind,h0606,scenarioA,avaConv,0.251163537
West,WestSouth,wind,h0607,scenarioA,avaConv,0.261996469
West,WestSouth,wind,h0608,scenarioA,avaConv,0.270823303
West,WestSouth,wind,h0609,scenarioA,avaConv,0.277844648
West,WestSouth,wind,h0610,scenarioA,avaConv,0.287574226
West,WestSouth,wind,h0611,scenarioA,avaConv,0.290984593
West,WestSouth,wind,h0612,scenarioA,avaConv,0.284865993
West,WestSouth,wind,h0613,scenarioA,avaConv,0.294495266
West,WestSouth,wind,h0614,scenarioA,avaConv,0.300613866
West,WestSouth,wind,h0615,scenarioA,avaConv,0.299911732
West,WestSouth,wind,h0616,scenarioA,avaConv,0.28847697
West,WestSouth,wind,h0617,scenarioA,avaConv,0.283060504
West,WestSouth,wind,h0618,scenarioA,avaConv,0.297905633
West,WestSouth,wind,h0619,scenarioA,avaConv,0.310945274
West,WestSouth,wind,h0620,scenarioA,avaConv,0.330805649
West,WestSouth,wind,h0621,scenarioA,avaConv,0.322079121
West,WestSouth,wind,h0622,scenarioA,avaConv,0.290483069
West,WestSouth,wind,h0623,scenarioA,avaConv,0.277443428
West,WestSouth,wind,h0624,scenarioA,avaConv,0.289480019
West,WestSouth,wind,h0625,scenarioA,avaConv,0.272026962
West,WestSouth,wind,h0626,scenarioA,avaConv,0.245345851
West,WestSouth,wind,h0627,scenarioA,avaConv,0.223780292
West,WestSouth,wind,h0628,scenarioA,avaConv,0.215454983
West,WestSouth,wind,h0629,scenarioA,avaConv,0.216257423
West,WestSouth,wind,h0630,scenarioA,avaConv,0.202014123
West,WestSouth,wind,h0631,scenarioA,avaConv,0.187971433
West,WestSouth,wind,h0632,scenarioA,avaConv,0.189375702
West,WestSouth,wind,h0633,scenarioA,avaConv,0.166205264
West,WestSouth,wind,h0634,scenarioA,avaConv,0.151861659
West,WestSouth,wind,h0635,scenarioA,avaConv,0.131399454
West,WestSouth,wind,h0636,scenarioA,avaConv,0.113645482
West,WestSouth,wind,h0637,scenarioA,avaConv,0.108630236
West,WestSouth,wind,h0638,scenarioA,avaConv,0.120566522
West,WestSouth,wind,h0639,scenarioA,avaConv,0.127487562
West,WestSouth,wind,h0640,scenarioA,avaConv,0.133405553
West,WestSouth,wind,h0641,scenarioA,avaConv,0.126986038
West,WestSouth,wind,h0642,scenarioA,avaConv,0.113143958
West,WestSouth,wind,h0643,scenarioA,avaConv,0.12357567
West,WestSouth,wind,h0644,scenarioA,avaConv,0.130998235
West,WestSouth,wind,h0645,scenarioA,avaConv,0.140828117
West,WestSouth,wind,h0646,scenarioA,avaConv,0.148250682
West,WestSouth,wind,h0647,scenarioA,avaConv,0.156876906
West,WestSouth,wind,h0648,scenarioA,avaConv,0.16429947
West,WestSouth,wind,h0649,scenarioA,avaConv,0.16510191
West,WestSouth,wind,h0650,scenarioA,avaConv,0.173226609
West,WestSouth,wind,h0651,scenarioA,avaConv,0.183156797
West,WestSouth,wind,h0652,scenarioA,avaConv,0.224081207
West,WestSouth,wind,h0653,scenarioA,avaConv,0.260692505
West,WestSouth,wind,h0654,scenarioA,avaConv,0.296802279
West,WestSouth,wind,h0655,scenarioA,avaConv,0.325188573
West,WestSouth,wind,h0656,scenarioA,avaConv,0.367918472
West,WestSouth,wind,h0657,scenarioA,avaConv,0.423086182
West,WestSouth,wind,h0658,scenarioA,avaConv,0.477752367
West,WestSouth,wind,h0659,scenarioA,avaConv,0.524594768
West,WestSouth,wind,h0660,scenarioA,avaConv,0.566020703
West,WestSouth,wind,h0661,scenarioA,avaConv,0.641249398
West,WestSouth,wind,h0662,scenarioA,avaConv,0.68708875
West,WestSouth,wind,h0663,scenarioA,avaConv,0.702936928
West,WestSouth,wind,h0664,scenarioA,avaConv,0.718785107
West,WestSouth,wind,h0665,scenarioA,avaConv,0.731724442
West,WestSouth,wind,h0666,scenarioA,avaConv,0.715274434
West,WestSouth,wind,h0667,scenarioA,avaConv,0.688793934
West,WestSouth,wind,h0668,scenarioA,avaConv,0.649775317
West,WestSouth,wind,h0669,scenarioA,avaConv,0.601929867
West,WestSouth,wind,h0670,scenarioA,avaConv,0.532318247
West,WestSouth,wind,h0671,scenarioA,avaConv,0.46722035
West,WestSouth,wind,h0672,scenarioA,avaConv,0.428302038
West,WestSouth,wind,h0673,scenarioA,avaConv,0.415563312
West,WestSouth,wind,h0674,scenarioA,avaConv,0.410848981
West,WestSouth,wind,h0675,scenarioA,avaConv,0.435724603
West,WestSouth,wind,h0676,scenarioA,avaConv,0.459597175
West,WestSouth,wind,h0677,scenarioA,avaConv,0.485275237
West,WestSouth,wind,h0678,scenarioA,avaConv,0.496108169
West,WestSouth,wind,h0679,scenarioA,avaConv,0.5150658
West,WestSouth,wind,h0680,scenarioA,avaConv,0.526400257
West,WestSouth,wind,h0681,scenarioA,avaConv,0.537233189
West,WestSouth,wind,h0682,scenarioA,avaConv,0.536430749
West,WestSouth,wind,h0683,scenarioA,avaConv,0.553181672
West,WestSouth,wind,h0684,scenarioA,avaConv,0.547263682
West,WestSouth,wind,h0685,scenarioA,avaConv,0.559099663
West,WestSouth,wind,h0686,scenarioA,avaConv,0.569932595
West,WestSouth,wind,h0687,scenarioA,avaConv,0.588489007
West,WestSouth,wind,h0688,scenarioA,avaConv,0.589893276
West,WestSouth,wind,h0689,scenarioA,avaConv,0.573944792
West,WestSouth,wind,h0690,scenarioA,avaConv,0.54886856
West,WestSouth,wind,h0691,scenarioA,avaConv,0.534224041
West,WestSouth,wind,h0692,scenarioA,avaConv,0.558899053
West,WestSouth,wind,h0693,scenarioA,avaConv,0.601428342
West,WestSouth,wind,h0694,scenarioA,avaConv,0.609452736
West,WestSouth,wind,h0695,scenarioA,avaConv,0.608650297
West,WestSouth,wind,h0696,scenarioA,avaConv,0.608449687
West,WestSouth,wind,h0697,scenarioA,avaConv,0.587185043
West,WestSouth,wind,h0698,scenarioA,avaConv,0.565117959
West,WestSouth,wind,h0699,scenarioA,avaConv,0.546060022
West,WestSouth,wind,h0700,scenarioA,avaConv,0.533421602
West,WestSouth,wind,h0701,scenarioA,avaConv,0.534023431
West,WestSouth,wind,h0702,scenarioA,avaConv,0.516971594
West,WestSouth,wind,h0703,scenarioA,avaConv,0.510351468
West,WestSouth,wind,h0704,scenarioA,avaConv,0.538236238
West,WestSouth,wind,h0705,scenarioA,avaConv,0.531616113
West,WestSouth,wind,h0706,scenarioA,avaConv,0.526500562
West,WestSouth,wind,h0707,scenarioA,avaConv,0.513360616
West,WestSouth,wind,h0708,scenarioA,avaConv,0.50102311
West,WestSouth,wind,h0709,scenarioA,avaConv,0.481463649
West,WestSouth,wind,h0710,scenarioA,avaConv,0.447761194
West,WestSouth,wind,h0711,scenarioA,avaConv,0.416666667
West,WestSouth,wind,h0712,scenarioA,avaConv,0.383866956
West,WestSouth,wind,h0713,scenarioA,avaConv,0.335018456
West,WestSouth,wind,h0714,scenarioA,avaConv,0.271625742
West,WestSouth,wind,h0715,scenarioA,avaConv,0.237321457
West,WestSouth,wind,h0716,scenarioA,avaConv,0.202816562
West,WestSouth,wind,h0717,scenarioA,avaConv,0.182354357
West,WestSouth,wind,h0718,scenarioA,avaConv,0.160487883
West,WestSouth,wind,h0719,scenarioA,avaConv,0.165001605
West,WestSouth,wind,h0720,scenarioA,avaConv,0.168311667
West,WestSouth,wind,h0721,scenarioA,avaConv,0.162694592
West,WestSouth,wind,h0722,scenarioA,avaConv,0.158983309
West,WestSouth,wind,h0723,scenarioA,avaConv,0.15166105
West,WestSouth,wind,h0724,scenarioA,avaConv,0.15085861
West,WestSouth,wind,h0725,scenarioA,avaConv,0.15045739
West,WestSouth,wind,h0726,scenarioA,avaConv,0.141931472
West,WestSouth,wind,h0727,scenarioA,avaConv,0.144639705
West,WestSouth,wind,h0728,scenarioA,avaConv,0.156074466
West,WestSouth,wind,h0729,scenarioA,avaConv,0.159785749
West,WestSouth,wind,h0730,scenarioA,avaConv,0.170618681
West,WestSouth,wind,h0731,scenarioA,avaConv,0.1791446
West,WestSouth,wind,h0732,scenarioA,avaConv,0.194792168
West,WestSouth,wind,h0733,scenarioA,avaConv,0.2198684
West,WestSouth,wind,h0734,scenarioA,avaConv,0.257181833
West,WestSouth,wind,h0735,scenarioA,avaConv,0.289981544
West,WestSouth,wind,h0736,scenarioA,avaConv,0.304124539
West,WestSouth,wind,h0737,scenarioA,avaConv,0.32920077
West,WestSouth,wind,h0738,scenarioA,avaConv,0.353073343
West,WestSouth,wind,h0739,scenarioA,avaConv,0.365511154
West,WestSouth,wind,h0740,scenarioA,avaConv,0.386274274
West,WestSouth,wind,h0741,scenarioA,avaConv,0.383866956
West,WestSouth,wind,h0742,scenarioA,avaConv,0.389082812
West,WestSouth,wind,h0743,scenarioA,avaConv,0.394198363
West,WestSouth,wind,h0744,scenarioA,avaConv,0.406836784
West,WestSouth,wind,h0745,scenarioA,avaConv,0.406234954
West,WestSouth,wind,h0746,scenarioA,avaConv,0.409545017
West,WestSouth,wind,h0747,scenarioA,avaConv,0.407338308
West,WestSouth,wind,h0748,scenarioA,avaConv,0.416666667
West,WestSouth,wind,h0749,scenarioA,avaConv,0.434922163
West,WestSouth,wind,h0750,scenarioA,avaConv,0.458794736
West,WestSouth,wind,h0751,scenarioA,avaConv,0.468624619
West,WestSouth,wind,h0752,scenarioA,avaConv,0.462606323
West,WestSouth,wind,h0753,scenarioA,avaConv,0.45317766
West,WestSouth,wind,h0754,scenarioA,avaConv,0.46029931
West,WestSouth,wind,h0755,scenarioA,avaConv,0.480761515
West,WestSouth,wind,h0756,scenarioA,avaConv,0.487481945
West,WestSouth,wind,h0757,scenarioA,avaConv,0.520783181
West,WestSouth,wind,h0758,scenarioA,avaConv,0.546862462
West,WestSouth,wind,h0759,scenarioA,avaConv,0.569932595
West,WestSouth,wind,h0760,scenarioA,avaConv,0.584376505
West,WestSouth,wind,h0761,scenarioA,avaConv,0.581969186
West,WestSouth,wind,h0762,scenarioA,avaConv,0.560102712
West,WestSouth,wind,h0763,scenarioA,avaConv,0.525999037
West,WestSouth,wind,h0764,scenarioA,avaConv,0.505938052
West,WestSouth,wind,h0765,scenarioA,avaConv,0.476448403
West,WestSouth,wind,h0766,scenarioA,avaConv,0.439837105
West,WestSouth,wind,h0767,scenarioA,avaConv,0.402222757
West,WestSouth,wind,h0768,scenarioA,avaConv,0.369423046
West,WestSouth,wind,h0769,scenarioA,avaConv,0.315158081
West,WestSouth,wind,h0770,scenarioA,avaConv,0.278045258
West,WestSouth,wind,h0771,scenarioA,avaConv,0.241333654
West,WestSouth,wind,h0772,scenarioA,avaConv,0.207330284
West,WestSouth,wind,h0773,scenarioA,avaConv,0.180950088
West,WestSouth,wind,h0774,scenarioA,avaConv,0.153968063
West,WestSouth,wind,h0775,scenarioA,avaConv,0.130195795
West,WestSouth,wind,h0776,scenarioA,avaConv,0.110235115
West,WestSouth,wind,h0777,scenarioA,avaConv,0.090675654
West,WestSouth,wind,h0778,scenarioA,avaConv,0.076833574
West,WestSouth,wind,h0779,scenarioA,avaConv,0.064395763
West,WestSouth,wind,h0780,scenarioA,avaConv,0.0549671
West,WestSouth,wind,h0781,scenarioA,avaConv,0.056973199
West,WestSouth,wind,h0782,scenarioA,avaConv,0.061988445
West,WestSouth,wind,h0783,scenarioA,avaConv,0.061186005
West,WestSouth,wind,h0784,scenarioA,avaConv,0.050553683
West,WestSouth,wind,h0785,scenarioA,avaConv,0.038316482
West,WestSouth,wind,h0786,scenarioA,avaConv,0.02748355
West,WestSouth,wind,h0787,scenarioA,avaConv,0.023270743
West,WestSouth,wind,h0788,scenarioA,avaConv,0.023070133
West,WestSouth,wind,h0789,scenarioA,avaConv,0.024474402
West,WestSouth,wind,h0790,scenarioA,avaConv,0.02708233
West,WestSouth,wind,h0791,scenarioA,avaConv,0.025477451
West,WestSouth,wind,h0792,scenarioA,avaConv,0.025978976
West,WestSouth,wind,h0793,scenarioA,avaConv,0.026079281
West,WestSouth,wind,h0794,scenarioA,avaConv,0.029589953
West,WestSouth,wind,h0795,scenarioA,avaConv,0.030492698
West,WestSouth,wind,h0796,scenarioA,avaConv,0.032197882
West,WestSouth,wind,h0797,scenarioA,avaConv,0.031896967
West,WestSouth,wind,h0798,scenarioA,avaConv,0.031495747
West,WestSouth,wind,h0799,scenarioA,avaConv,0.030191783
West,WestSouth,wind,h0800,scenarioA,avaConv,0.029289039
West,WestSouth,wind,h0801,scenarioA,avaConv,0.028285989
West,WestSouth,wind,h0802,scenarioA,avaConv,0.026079281
West,WestSouth,wind,h0803,scenarioA,avaConv,0.023070133
West,WestSouth,wind,h0804,scenarioA,avaConv,0.020863425
West,WestSouth,wind,h0805,scenarioA,avaConv,0.031295137
