region_1,region_2,technology_1,timestep_4,scenario,parameter,value
East,EastNorth,solar,h0136,scenarioB,avaConv,0.043179047
East,EastNorth,solar,h0137,scenarioB,avaConv,0.004550729
East,EastNorth,solar,h0138,scenarioB,avaConv,0
East,EastNorth,solar,h0139,scenarioB,avaConv,0
East,EastNorth,solar,h0140,scenarioB,avaConv,0
East,EastNorth,solar,h0141,scenarioB,avaConv,0
East,EastNorth,solar,h0142,scenarioB,avaConv,0
East,EastNorth,solar,h0143,scenarioB,avaConv,0
East,EastNorth,solar,h0144,scenarioB,avaConv,0
East,EastNorth,solar,h0145,scenarioB,avaConv,0
East,EastNorth,solar,h0146,scenarioB,avaConv,0
East,EastNorth,solar,h0147,scenarioB,avaConv,0
East,EastNorth,solar,h0148,scenarioB,avaConv,0
East,EastNorth,solar,h0149,scenarioB,avaConv,0
East,EastNorth,solar,h0150,scenarioB,avaConv,0
East,EastNorth,solar,h0151,scenarioB,avaConv,0
East,EastNorth,solar,h0152,scenarioB,avaConv,0
East,EastNorth,solar,h0153,scenarioB,avaConv,0.001531807
East,EastNorth,solar,h0154,scenarioB,avaConv,0.016847316
East,EastNorth,solar,h0155,scenarioB,avaConv,0.051071581
East,EastNorth,solar,h0156,scenarioB,avaConv,0.084051492
East,EastNorth,solar,h0157,scenarioB,avaConv,0.102398356
East,EastNorth,solar,h0158,scenarioB,avaConv,0.106472069
East,EastNorth,solar,h0159,scenarioB,avaConv,0.080595188
East,EastNorth,solar,h0160,scenarioB,avaConv,0.032961138
East,EastNorth,solar,h0161,scenarioB,avaConv,0.003877602
East,EastNorth,solar,h0162,scenarioB,avaConv,0
East,EastNorth,solar,h0163,scenarioB,avaConv,0
East,EastNorth,solar,h0164,scenarioB,avaConv,0
East,EastNorth,solar,h0165,scenarioB,avaConv,0
East,EastNorth,solar,h0166,scenarioB,avaConv,0
East,EastNorth,solar,h0167,scenarioB,avaConv,0
East,EastNorth,solar,h0168,scenarioB,avaConv,0
East,EastNorth,solar,h0169,scenarioB,avaConv,0
East,EastNorth,solar,h0170,scenarioB,avaConv,0
East,EastNorth,solar,h0171,scenarioB,avaConv,0
East,EastNorth,solar,h0172,scenarioB,avaConv,0
East,EastNorth,solar,h0173,scenarioB,avaConv,0
East,EastNorth,solar,h0174,scenarioB,avaConv,0
East,EastNorth,solar,h0175,scenarioB,avaConv,0
East,EastNorth,solar,h0176,scenarioB,avaConv,0
East,EastNorth,solar,h0177,scenarioB,avaConv,0.001581201
East,EastNorth,solar,h0178,scenarioB,avaConv,0.012245123
East,EastNorth,solar,h0179,scenarioB,avaConv,0.0301647
East,EastNorth,solar,h0180,scenarioB,avaConv,0.048233146
East,EastNorth,solar,h0181,scenarioB,avaConv,0.057706742
East,EastNorth,solar,h0182,scenarioB,avaConv,0.045171366
East,EastNorth,solar,h0183,scenarioB,avaConv,0.027879794
East,EastNorth,solar,h0184,scenarioB,avaConv,0.011331605
East,EastNorth,solar,h0185,scenarioB,avaConv,0.001600783
East,EastNorth,solar,h0186,scenarioB,avaConv,0
East,EastNorth,solar,h0187,scenarioB,avaConv,0
East,EastNorth,solar,h0188,scenarioB,avaConv,0
East,EastNorth,solar,h0189,scenarioB,avaConv,0
East,EastNorth,solar,h0190,scenarioB,avaConv,0
East,EastNorth,solar,h0191,scenarioB,avaConv,0
East,EastNorth,solar,h0192,scenarioB,avaConv,0
East,EastNorth,solar,h0193,scenarioB,avaConv,0
East,EastNorth,solar,h0194,scenarioB,avaConv,0
East,EastNorth,solar,h0195,scenarioB,avaConv,0
East,EastNorth,solar,h0196,scenarioB,avaConv,0
East,EastNorth,solar,h0197,scenarioB,avaConv,0
East,EastNorth,solar,h0198,scenarioB,avaConv,0
East,EastNorth,solar,h0199,scenarioB,avaConv,0
East,EastNorth,solar,h0200,scenarioB,avaConv,0
East,EastNorth,solar,h0201,scenarioB,avaConv,0.001469333
East,EastNorth,solar,h0202,scenarioB,avaConv,0.012127029
East,EastNorth,solar,h0203,scenarioB,avaConv,0.028142855
East,EastNorth,solar,h0204,scenarioB,avaConv,0.039058652
East,EastNorth,solar,h0205,scenarioB,avaConv,0.039176112
East,EastNorth,solar,h0206,scenarioB,avaConv,0.034540053
East,EastNorth,solar,h0207,scenarioB,avaConv,0.023775689
East,EastNorth,solar,h0208,scenarioB,avaConv,0.009313868
East,EastNorth,solar,h0209,scenarioB,avaConv,0.001245295
East,EastNorth,solar,h0210,scenarioB,avaConv,0
East,EastNorth,solar,h0211,scenarioB,avaConv,0
East,EastNorth,solar,h0212,scenarioB,avaConv,0
East,EastNorth,solar,h0213,scenarioB,avaConv,0
East,EastNorth,solar,h0214,scenarioB,avaConv,0
East,EastNorth,solar,h0215,scenarioB,avaConv,0
East,EastNorth,solar,h0216,scenarioB,avaConv,0
East,EastNorth,solar,h0217,scenarioB,avaConv,0
East,EastNorth,solar,h0218,scenarioB,avaConv,0
East,EastNorth,solar,h0219,scenarioB,avaConv,0
East,EastNorth,solar,h0220,scenarioB,avaConv,0
East,EastNorth,solar,h0221,scenarioB,avaConv,0
East,EastNorth,solar,h0222,scenarioB,avaConv,0
East,EastNorth,solar,h0223,scenarioB,avaConv,0
East,EastNorth,solar,h0224,scenarioB,avaConv,0
East,EastNorth,solar,h0225,scenarioB,avaConv,0.001451773
East,EastNorth,solar,h0226,scenarioB,avaConv,0.014913944
East,EastNorth,solar,h0227,scenarioB,avaConv,0.053722062
East,EastNorth,solar,h0228,scenarioB,avaConv,0.114131885
East,EastNorth,solar,h0229,scenarioB,avaConv,0.14290554
East,EastNorth,solar,h0230,scenarioB,avaConv,0.130023069
East,EastNorth,solar,h0231,scenarioB,avaConv,0.077790639
East,EastNorth,solar,h0232,scenarioB,avaConv,0.026087915
East,EastNorth,solar,h0233,scenarioB,avaConv,0.002496342
East,EastNorth,solar,h0234,scenarioB,avaConv,0
East,EastNorth,solar,h0235,scenarioB,avaConv,0
East,EastNorth,solar,h0236,scenarioB,avaConv,0
East,EastNorth,solar,h0237,scenarioB,avaConv,0
East,EastNorth,solar,h0238,scenarioB,avaConv,0
East,EastNorth,solar,h0239,scenarioB,avaConv,0
East,EastNorth,solar,h0240,scenarioB,avaConv,0
East,EastNorth,solar,h0241,scenarioB,avaConv,0
East,EastNorth,solar,h0242,scenarioB,avaConv,0
East,EastNorth,solar,h0243,scenarioB,avaConv,0
East,EastNorth,solar,h0244,scenarioB,avaConv,0
East,EastNorth,solar,h0245,scenarioB,avaConv,0
East,EastNorth,solar,h0246,scenarioB,avaConv,0
East,EastNorth,solar,h0247,scenarioB,avaConv,0
East,EastNorth,solar,h0248,scenarioB,avaConv,0
East,EastNorth,solar,h0249,scenarioB,avaConv,0.003362247
East,EastNorth,solar,h0250,scenarioB,avaConv,0.028660599
East,EastNorth,solar,h0251,scenarioB,avaConv,0.069865084
East,EastNorth,solar,h0252,scenarioB,avaConv,0.092635798
East,EastNorth,solar,h0253,scenarioB,avaConv,0.118188627
East,EastNorth,solar,h0254,scenarioB,avaConv,0.106498048
East,EastNorth,solar,h0255,scenarioB,avaConv,0.085402353
East,EastNorth,solar,h0256,scenarioB,avaConv,0.037931538
East,EastNorth,solar,h0257,scenarioB,avaConv,0.005193506
East,EastNorth,solar,h0258,scenarioB,avaConv,0.000109194
East,EastNorth,solar,h0259,scenarioB,avaConv,0
East,EastNorth,solar,h0260,scenarioB,avaConv,0
East,EastNorth,solar,h0261,scenarioB,avaConv,0
East,EastNorth,solar,h0262,scenarioB,avaConv,0
East,EastNorth,solar,h0263,scenarioB,avaConv,0
East,EastNorth,solar,h0264,scenarioB,avaConv,0
East,EastNorth,solar,h0265,scenarioB,avaConv,0
East,EastNorth,solar,h0266,scenarioB,avaConv,0
East,EastNorth,solar,h0267,scenarioB,avaConv,0
East,EastNorth,solar,h0268,scenarioB,avaConv,0
East,EastNorth,solar,h0269,scenarioB,avaConv,0
East,EastNorth,solar,h0270,scenarioB,avaConv,0
East,EastNorth,solar,h0271,scenarioB,avaConv,0
East,EastNorth,solar,h0272,scenarioB,avaConv,0
East,EastNorth,solar,h0273,scenarioB,avaConv,0.002330607
East,EastNorth,solar,h0274,scenarioB,avaConv,0.016037002
East,EastNorth,solar,h0275,scenarioB,avaConv,0.039406768
East,EastNorth,solar,h0276,scenarioB,avaConv,0.060159512
East,EastNorth,solar,h0277,scenarioB,avaConv,0.067706654
East,EastNorth,solar,h0278,scenarioB,avaConv,0.060342105
East,EastNorth,solar,h0279,scenarioB,avaConv,0.043005941
East,EastNorth,solar,h0280,scenarioB,avaConv,0.017223982
East,EastNorth,solar,h0281,scenarioB,avaConv,0.003755938
East,EastNorth,solar,h0282,scenarioB,avaConv,0
East,EastNorth,solar,h0283,scenarioB,avaConv,0
East,EastNorth,solar,h0284,scenarioB,avaConv,0
East,EastNorth,solar,h0285,scenarioB,avaConv,0
East,EastNorth,solar,h0286,scenarioB,avaConv,0
East,EastNorth,solar,h0287,scenarioB,avaConv,0
East,EastNorth,solar,h0288,scenarioB,avaConv,0
East,EastNorth,solar,h0289,scenarioB,avaConv,0
East,EastNorth,solar,h0290,scenarioB,avaConv,0
East,EastNorth,solar,h0291,scenarioB,avaConv,0
East,EastNorth,solar,h0292,scenarioB,avaConv,0
East,EastNorth,solar,h0293,scenarioB,avaConv,0
East,EastNorth,solar,h0294,scenarioB,avaConv,0
East,EastNorth,solar,h0295,scenarioB,avaConv,0
East,EastNorth,solar,h0296,scenarioB,avaConv,0
East,EastNorth,solar,h0297,scenarioB,avaConv,0.014055677
East,EastNorth,solar,h0298,scenarioB,avaConv,0.097211204
East,EastNorth,solar,h0299,scenarioB,avaConv,0.194292194
East,EastNorth,solar,h0300,scenarioB,avaConv,0.267833938
East,EastNorth,solar,h0301,scenarioB,avaConv,0.296041507
East,EastNorth,solar,h0302,scenarioB,avaConv,0.253794322
East,EastNorth,solar,h0303,scenarioB,avaConv,0.17521687
East,EastNorth,solar,h0304,scenarioB,avaConv,0.077825524
East,EastNorth,solar,h0305,scenarioB,avaConv,0.008754891
East,EastNorth,solar,h0306,scenarioB,avaConv,0.000105986
East,EastNorth,solar,h0307,scenarioB,avaConv,0
East,EastNorth,solar,h0308,scenarioB,avaConv,0
East,EastNorth,solar,h0309,scenarioB,avaConv,0
East,EastNorth,solar,h0310,scenarioB,avaConv,0
East,EastNorth,solar,h0311,scenarioB,avaConv,0
East,EastNorth,solar,h0312,scenarioB,avaConv,0
East,EastNorth,solar,h0313,scenarioB,avaConv,0
East,EastNorth,solar,h0314,scenarioB,avaConv,0
East,EastNorth,solar,h0315,scenarioB,avaConv,0
East,EastNorth,solar,h0316,scenarioB,avaConv,0
East,EastNorth,solar,h0317,scenarioB,avaConv,0
East,EastNorth,solar,h0318,scenarioB,avaConv,0
East,EastNorth,solar,h0319,scenarioB,avaConv,0
East,EastNorth,solar,h0320,scenarioB,avaConv,0
East,EastNorth,solar,h0321,scenarioB,avaConv,0.004473372
East,EastNorth,solar,h0322,scenarioB,avaConv,0.036531031
East,EastNorth,solar,h0323,scenarioB,avaConv,0.081842151
East,EastNorth,solar,h0324,scenarioB,avaConv,0.104331073
East,EastNorth,solar,h0325,scenarioB,avaConv,0.098877977
East,EastNorth,solar,h0326,scenarioB,avaConv,0.091663473
East,EastNorth,solar,h0327,scenarioB,avaConv,0.058391169
East,EastNorth,solar,h0328,scenarioB,avaConv,0.024572708
East,EastNorth,solar,h0329,scenarioB,avaConv,0.003835757
East,EastNorth,solar,h0330,scenarioB,avaConv,0.000106318
East,EastNorth,solar,h0331,scenarioB,avaConv,0
East,EastNorth,solar,h0332,scenarioB,avaConv,0
East,EastNorth,solar,h0333,scenarioB,avaConv,0
East,EastNorth,solar,h0334,scenarioB,avaConv,0
East,EastNorth,solar,h0335,scenarioB,avaConv,0
East,EastNorth,solar,h0336,scenarioB,avaConv,0
East,EastNorth,solar,h0337,scenarioB,avaConv,0
East,EastNorth,solar,h0338,scenarioB,avaConv,0
East,EastNorth,solar,h0339,scenarioB,avaConv,0
East,EastNorth,solar,h0340,scenarioB,avaConv,0
East,EastNorth,solar,h0341,scenarioB,avaConv,0
East,EastNorth,solar,h0342,scenarioB,avaConv,0
East,EastNorth,solar,h0343,scenarioB,avaConv,0
East,EastNorth,solar,h0344,scenarioB,avaConv,0
East,EastNorth,solar,h0345,scenarioB,avaConv,0.004186334
East,EastNorth,solar,h0346,scenarioB,avaConv,0.027674099
East,EastNorth,solar,h0347,scenarioB,avaConv,0.064963455
East,EastNorth,solar,h0348,scenarioB,avaConv,0.100674134
East,EastNorth,solar,h0349,scenarioB,avaConv,0.098734121
East,EastNorth,solar,h0350,scenarioB,avaConv,0.092911279
East,EastNorth,solar,h0351,scenarioB,avaConv,0.062829614
East,EastNorth,solar,h0352,scenarioB,avaConv,0.028324793
East,EastNorth,solar,h0353,scenarioB,avaConv,0.004643108
East,EastNorth,solar,h0354,scenarioB,avaConv,0.00010025
East,EastNorth,solar,h0355,scenarioB,avaConv,0
East,EastNorth,solar,h0356,scenarioB,avaConv,0
East,EastNorth,solar,h0357,scenarioB,avaConv,0
East,EastNorth,solar,h0358,scenarioB,avaConv,0
East,EastNorth,solar,h0359,scenarioB,avaConv,0
East,EastNorth,solar,h0360,scenarioB,avaConv,0
East,EastNorth,solar,h0361,scenarioB,avaConv,0
East,EastNorth,solar,h0362,scenarioB,avaConv,0
East,EastNorth,solar,h0363,scenarioB,avaConv,0
East,EastNorth,solar,h0364,scenarioB,avaConv,0
East,EastNorth,solar,h0365,scenarioB,avaConv,0
East,EastNorth,solar,h0366,scenarioB,avaConv,0
East,EastNorth,solar,h0367,scenarioB,avaConv,0
East,EastNorth,solar,h0368,scenarioB,avaConv,0
East,EastNorth,solar,h0369,scenarioB,avaConv,0.008051803
East,EastNorth,solar,h0370,scenarioB,avaConv,0.049116202
East,EastNorth,solar,h0371,scenarioB,avaConv,0.094114525
East,EastNorth,solar,h0372,scenarioB,avaConv,0.133452597
East,EastNorth,solar,h0373,scenarioB,avaConv,0.125374732
East,EastNorth,solar,h0374,scenarioB,avaConv,0.102830054
East,EastNorth,solar,h0375,scenarioB,avaConv,0.072438983
East,EastNorth,solar,h0376,scenarioB,avaConv,0.03224836
East,EastNorth,solar,h0377,scenarioB,avaConv,0.005113465
East,EastNorth,solar,h0378,scenarioB,avaConv,0.000105828
East,EastNorth,solar,h0379,scenarioB,avaConv,0
East,EastNorth,solar,h0380,scenarioB,avaConv,0
East,EastNorth,solar,h0381,scenarioB,avaConv,0
East,EastNorth,solar,h0382,scenarioB,avaConv,0
East,EastNorth,solar,h0383,scenarioB,avaConv,0
East,EastNorth,solar,h0384,scenarioB,avaConv,0
East,EastNorth,solar,h0385,scenarioB,avaConv,0
East,EastNorth,solar,h0386,scenarioB,avaConv,0
East,EastNorth,solar,h0387,scenarioB,avaConv,0
East,EastNorth,solar,h0388,scenarioB,avaConv,0
East,EastNorth,solar,h0389,scenarioB,avaConv,0
East,EastNorth,solar,h0390,scenarioB,avaConv,0
East,EastNorth,solar,h0391,scenarioB,avaConv,0
East,EastNorth,solar,h0392,scenarioB,avaConv,0
East,EastNorth,solar,h0393,scenarioB,avaConv,0.002535002
East,EastNorth,solar,h0394,scenarioB,avaConv,0.026293625
East,EastNorth,solar,h0395,scenarioB,avaConv,0.068885702
East,EastNorth,solar,h0396,scenarioB,avaConv,0.109955072
East,EastNorth,solar,h0397,scenarioB,avaConv,0.131816623
East,EastNorth,solar,h0398,scenarioB,avaConv,0.115398203
East,EastNorth,solar,h0399,scenarioB,avaConv,0.086783301
East,EastNorth,solar,h0400,scenarioB,avaConv,0.042897967
East,EastNorth,solar,h0401,scenarioB,avaConv,0.00725801
East,EastNorth,solar,h0402,scenarioB,avaConv,0.000107932
East,EastNorth,solar,h0403,scenarioB,avaConv,0
East,EastNorth,solar,h0404,scenarioB,avaConv,0
East,EastNorth,solar,h0405,scenarioB,avaConv,0
East,EastNorth,solar,h0406,scenarioB,avaConv,0
East,EastNorth,solar,h0407,scenarioB,avaConv,0
East,EastNorth,solar,h0408,scenarioB,avaConv,0
East,EastNorth,solar,h0409,scenarioB,avaConv,0
East,EastNorth,solar,h0410,scenarioB,avaConv,0
East,EastNorth,solar,h0411,scenarioB,avaConv,0
East,EastNorth,solar,h0412,scenarioB,avaConv,0
East,EastNorth,solar,h0413,scenarioB,avaConv,0
East,EastNorth,solar,h0414,scenarioB,avaConv,0
East,EastNorth,solar,h0415,scenarioB,avaConv,0
East,EastNorth,solar,h0416,scenarioB,avaConv,0
East,EastNorth,solar,h0417,scenarioB,avaConv,0.007078821
East,EastNorth,solar,h0418,scenarioB,avaConv,0.054059964
East,EastNorth,solar,h0419,scenarioB,avaConv,0.119458315
East,EastNorth,solar,h0420,scenarioB,avaConv,0.170294255
East,EastNorth,solar,h0421,scenarioB,avaConv,0.178572178
East,EastNorth,solar,h0422,scenarioB,avaConv,0.158709309
East,EastNorth,solar,h0423,scenarioB,avaConv,0.120875698
East,EastNorth,solar,h0424,scenarioB,avaConv,0.053970278
East,EastNorth,solar,h0425,scenarioB,avaConv,0.007474593
East,EastNorth,solar,h0426,scenarioB,avaConv,0.000107335
East,EastNorth,solar,h0427,scenarioB,avaConv,0
East,EastNorth,solar,h0428,scenarioB,avaConv,0
East,EastNorth,solar,h0429,scenarioB,avaConv,0
East,EastNorth,solar,h0430,scenarioB,avaConv,0
East,EastNorth,solar,h0431,scenarioB,avaConv,0
East,EastNorth,solar,h0432,scenarioB,avaConv,0
East,EastNorth,solar,h0433,scenarioB,avaConv,0
East,EastNorth,solar,h0434,scenarioB,avaConv,0
East,EastNorth,solar,h0435,scenarioB,avaConv,0
East,EastNorth,solar,h0436,scenarioB,avaConv,0
East,EastNorth,solar,h0437,scenarioB,avaConv,0
East,EastNorth,solar,h0438,scenarioB,avaConv,0
East,EastNorth,solar,h0439,scenarioB,avaConv,0
East,EastNorth,solar,h0440,scenarioB,avaConv,0
East,EastNorth,solar,h0441,scenarioB,avaConv,0.007936763
East,EastNorth,solar,h0442,scenarioB,avaConv,0.043261
East,EastNorth,solar,h0443,scenarioB,avaConv,0.087375177
East,EastNorth,solar,h0444,scenarioB,avaConv,0.125191492
East,EastNorth,solar,h0445,scenarioB,avaConv,0.12920773
East,EastNorth,solar,h0446,scenarioB,avaConv,0.123775663
East,EastNorth,solar,h0447,scenarioB,avaConv,0.087697009
East,EastNorth,solar,h0448,scenarioB,avaConv,0.038835158
East,EastNorth,solar,h0449,scenarioB,avaConv,0.006921349
East,EastNorth,solar,h0450,scenarioB,avaConv,0.000106922
East,EastNorth,solar,h0451,scenarioB,avaConv,0
East,EastNorth,solar,h0452,scenarioB,avaConv,0
East,EastNorth,solar,h0453,scenarioB,avaConv,0
East,EastNorth,solar,h0454,scenarioB,avaConv,0
East,EastNorth,solar,h0455,scenarioB,avaConv,0
East,EastNorth,solar,h0456,scenarioB,avaConv,0
East,EastNorth,solar,h0457,scenarioB,avaConv,0
East,EastNorth,solar,h0458,scenarioB,avaConv,0
East,EastNorth,solar,h0459,scenarioB,avaConv,0
East,EastNorth,solar,h0460,scenarioB,avaConv,0
East,EastNorth,solar,h0461,scenarioB,avaConv,0
East,EastNorth,solar,h0462,scenarioB,avaConv,0
East,EastNorth,solar,h0463,scenarioB,avaConv,0
East,EastNorth,solar,h0464,scenarioB,avaConv,0
East,EastNorth,solar,h0465,scenarioB,avaConv,0.00268129
East,EastNorth,solar,h0466,scenarioB,avaConv,0.017364301
East,EastNorth,solar,h0467,scenarioB,avaConv,0.033375561
East,EastNorth,solar,h0468,scenarioB,avaConv,0.047632823
East,EastNorth,solar,h0469,scenarioB,avaConv,0.060695663
East,EastNorth,solar,h0470,scenarioB,avaConv,0.06166671
East,EastNorth,solar,h0471,scenarioB,avaConv,0.043786038
East,EastNorth,solar,h0472,scenarioB,avaConv,0.022427338
East,EastNorth,solar,h0473,scenarioB,avaConv,0.004478189
East,EastNorth,solar,h0474,scenarioB,avaConv,0.00010854
East,EastNorth,solar,h0475,scenarioB,avaConv,0
East,EastNorth,solar,h0476,scenarioB,avaConv,0
East,EastNorth,solar,h0477,scenarioB,avaConv,0
East,EastNorth,solar,h0478,scenarioB,avaConv,0
East,EastNorth,solar,h0479,scenarioB,avaConv,0
East,EastNorth,solar,h0480,scenarioB,avaConv,0
East,EastNorth,solar,h0481,scenarioB,avaConv,0
East,EastNorth,solar,h0482,scenarioB,avaConv,0
East,EastNorth,solar,h0483,scenarioB,avaConv,0
East,EastNorth,solar,h0484,scenarioB,avaConv,0
East,EastNorth,solar,h0485,scenarioB,avaConv,0
East,EastNorth,solar,h0486,scenarioB,avaConv,0
East,EastNorth,solar,h0487,scenarioB,avaConv,0
East,EastNorth,solar,h0488,scenarioB,avaConv,0
East,EastNorth,solar,h0489,scenarioB,avaConv,0.005093467
East,EastNorth,solar,h0490,scenarioB,avaConv,0.037218399
East,EastNorth,solar,h0491,scenarioB,avaConv,0.071702812
East,EastNorth,solar,h0492,scenarioB,avaConv,0.110894011
East,EastNorth,solar,h0493,scenarioB,avaConv,0.13235791
East,EastNorth,solar,h0494,scenarioB,avaConv,0.12323268
East,EastNorth,solar,h0495,scenarioB,avaConv,0.088249747
East,EastNorth,solar,h0496,scenarioB,avaConv,0.042963002
East,EastNorth,solar,h0497,scenarioB,avaConv,0.008379198
East,EastNorth,solar,h0498,scenarioB,avaConv,0.000105861
East,EastNorth,solar,h0499,scenarioB,avaConv,0
East,EastNorth,solar,h0500,scenarioB,avaConv,0
East,EastNorth,solar,h0501,scenarioB,avaConv,0
East,EastNorth,solar,h0502,scenarioB,avaConv,0
East,EastNorth,solar,h0503,scenarioB,avaConv,0
East,EastNorth,solar,h0504,scenarioB,avaConv,0
East,EastNorth,solar,h0505,scenarioB,avaConv,0
East,EastNorth,solar,h0506,scenarioB,avaConv,0
East,EastNorth,solar,h0507,scenarioB,avaConv,0
East,EastNorth,solar,h0508,scenarioB,avaConv,0
East,EastNorth,solar,h0509,scenarioB,avaConv,0
East,EastNorth,solar,h0510,scenarioB,avaConv,0
East,EastNorth,solar,h0511,scenarioB,avaConv,0
East,EastNorth,solar,h0512,scenarioB,avaConv,0
East,EastNorth,solar,h0513,scenarioB,avaConv,0.004312181
East,EastNorth,solar,h0514,scenarioB,avaConv,0.02435933
East,EastNorth,solar,h0515,scenarioB,avaConv,0.048178381
East,EastNorth,solar,h0516,scenarioB,avaConv,0.064725064
East,EastNorth,solar,h0517,scenarioB,avaConv,0.071169052
East,EastNorth,solar,h0518,scenarioB,avaConv,0.0601524
East,EastNorth,solar,h0519,scenarioB,avaConv,0.040741304
East,EastNorth,solar,h0520,scenarioB,avaConv,0.018930676
East,EastNorth,solar,h0521,scenarioB,avaConv,0.003319322
East,EastNorth,solar,h0522,scenarioB,avaConv,0.000204997
East,EastNorth,solar,h0523,scenarioB,avaConv,0
East,EastNorth,solar,h0524,scenarioB,avaConv,0
East,EastNorth,solar,h0525,scenarioB,avaConv,0
East,EastNorth,solar,h0526,scenarioB,avaConv,0
East,EastNorth,solar,h0527,scenarioB,avaConv,0
East,EastNorth,solar,h0528,scenarioB,avaConv,0
East,EastNorth,solar,h0529,scenarioB,avaConv,0
East,EastNorth,solar,h0530,scenarioB,avaConv,0
East,EastNorth,solar,h0531,scenarioB,avaConv,0
East,EastNorth,solar,h0532,scenarioB,avaConv,0
East,EastNorth,solar,h0533,scenarioB,avaConv,0
East,EastNorth,solar,h0534,scenarioB,avaConv,0
East,EastNorth,solar,h0535,scenarioB,avaConv,0
East,EastNorth,solar,h0536,scenarioB,avaConv,0
East,EastNorth,solar,h0537,scenarioB,avaConv,0.001286781
East,EastNorth,solar,h0538,scenarioB,avaConv,0.009916609
East,EastNorth,solar,h0539,scenarioB,avaConv,0.021990641
East,EastNorth,solar,h0540,scenarioB,avaConv,0.034141339
East,EastNorth,solar,h0541,scenarioB,avaConv,0.039773792
East,EastNorth,solar,h0542,scenarioB,avaConv,0.040297228
East,EastNorth,solar,h0543,scenarioB,avaConv,0.027341269
East,EastNorth,solar,h0544,scenarioB,avaConv,0.014018779
East,EastNorth,solar,h0545,scenarioB,avaConv,0.002601642
East,EastNorth,solar,h0546,scenarioB,avaConv,0.000219105
East,EastNorth,solar,h0547,scenarioB,avaConv,0
East,EastNorth,solar,h0548,scenarioB,avaConv,0
East,EastNorth,solar,h0549,scenarioB,avaConv,0
East,EastNorth,solar,h0550,scenarioB,avaConv,0
East,EastNorth,solar,h0551,scenarioB,avaConv,0
East,EastNorth,solar,h0552,scenarioB,avaConv,0
East,EastNorth,solar,h0553,scenarioB,avaConv,0
East,EastNorth,solar,h0554,scenarioB,avaConv,0
East,EastNorth,solar,h0555,scenarioB,avaConv,0
East,EastNorth,solar,h0556,scenarioB,avaConv,0
East,EastNorth,solar,h0557,scenarioB,avaConv,0
East,EastNorth,solar,h0558,scenarioB,avaConv,0
East,EastNorth,solar,h0559,scenarioB,avaConv,0
East,EastNorth,solar,h0560,scenarioB,avaConv,0
East,EastNorth,solar,h0561,scenarioB,avaConv,0.004245559
East,EastNorth,solar,h0562,scenarioB,avaConv,0.02055075
East,EastNorth,solar,h0563,scenarioB,avaConv,0.033099679
East,EastNorth,solar,h0564,scenarioB,avaConv,0.048823551
East,EastNorth,solar,h0565,scenarioB,avaConv,0.058526963
East,EastNorth,solar,h0566,scenarioB,avaConv,0.050890006
East,EastNorth,solar,h0567,scenarioB,avaConv,0.036571504
East,EastNorth,solar,h0568,scenarioB,avaConv,0.017720471
East,EastNorth,solar,h0569,scenarioB,avaConv,0.002592982
East,EastNorth,solar,h0570,scenarioB,avaConv,0.000108152
East,EastNorth,solar,h0571,scenarioB,avaConv,0
East,EastNorth,solar,h0572,scenarioB,avaConv,0
East,EastNorth,solar,h0573,scenarioB,avaConv,0
East,EastNorth,solar,h0574,scenarioB,avaConv,0
East,EastNorth,solar,h0575,scenarioB,avaConv,0
East,EastNorth,solar,h0576,scenarioB,avaConv,0
East,EastNorth,solar,h0577,scenarioB,avaConv,0
East,EastNorth,solar,h0578,scenarioB,avaConv,0
East,EastNorth,solar,h0579,scenarioB,avaConv,0
East,EastNorth,solar,h0580,scenarioB,avaConv,0
East,EastNorth,solar,h0581,scenarioB,avaConv,0
East,EastNorth,solar,h0582,scenarioB,avaConv,0
East,EastNorth,solar,h0583,scenarioB,avaConv,0
East,EastNorth,solar,h0584,scenarioB,avaConv,0
East,EastNorth,solar,h0585,scenarioB,avaConv,0.003444987
East,EastNorth,solar,h0586,scenarioB,avaConv,0.020986071
East,EastNorth,solar,h0587,scenarioB,avaConv,0.037539648
East,EastNorth,solar,h0588,scenarioB,avaConv,0.057984214
East,EastNorth,solar,h0589,scenarioB,avaConv,0.066644771
East,EastNorth,solar,h0590,scenarioB,avaConv,0.062511853
East,EastNorth,solar,h0591,scenarioB,avaConv,0.048340619
East,EastNorth,solar,h0592,scenarioB,avaConv,0.024533562
East,EastNorth,solar,h0593,scenarioB,avaConv,0.00513905
East,EastNorth,solar,h0594,scenarioB,avaConv,0.000210202
East,EastNorth,solar,h0595,scenarioB,avaConv,0
East,EastNorth,solar,h0596,scenarioB,avaConv,0
East,EastNorth,solar,h0597,scenarioB,avaConv,0
East,EastNorth,solar,h0598,scenarioB,avaConv,0
East,EastNorth,solar,h0599,scenarioB,avaConv,0
East,EastNorth,solar,h0600,scenarioB,avaConv,0
East,EastNorth,solar,h0601,scenarioB,avaConv,0
East,EastNorth,solar,h0602,scenarioB,avaConv,0
East,EastNorth,solar,h0603,scenarioB,avaConv,0
East,EastNorth,solar,h0604,scenarioB,avaConv,0
East,EastNorth,solar,h0605,scenarioB,avaConv,0
East,EastNorth,solar,h0606,scenarioB,avaConv,0
East,EastNorth,solar,h0607,scenarioB,avaConv,0
