timestep_2,technology_1,scenario,parameter,value
h4591,wind_onshore,year_2019,avaConv,0.0358
h4592,wind_onshore,year_2019,avaConv,0.0372
h4593,wind_onshore,year_2019,avaConv,0.042
h4594,wind_onshore,year_2019,avaConv,0.0451
h4595,wind_onshore,year_2019,avaConv,0.0442
h4596,wind_onshore,year_2019,avaConv,0.0401
h4597,wind_onshore,year_2019,avaConv,0.0314
h4598,wind_onshore,year_2019,avaConv,0.0228
h4599,wind_onshore,year_2019,avaConv,0.0177
h4600,wind_onshore,year_2019,avaConv,0.0158
h4601,wind_onshore,year_2019,avaConv,0.0168
h4602,wind_onshore,year_2019,avaConv,0.0193
h4603,wind_onshore,year_2019,avaConv,0.021
h4604,wind_onshore,year_2019,avaConv,0.0199
h4605,wind_onshore,year_2019,avaConv,0.0182
h4606,wind_onshore,year_2019,avaConv,0.0157
h4607,wind_onshore,year_2019,avaConv,0.0124
h4608,wind_onshore,year_2019,avaConv,0.0101
h4609,wind_onshore,year_2019,avaConv,0.0079
h4610,wind_onshore,year_2019,avaConv,0.0057
h4611,wind_onshore,year_2019,avaConv,0.0037
h4612,wind_onshore,year_2019,avaConv,0.002
h4613,wind_onshore,year_2019,avaConv,0.0011
h4614,wind_onshore,year_2019,avaConv,0.0007
h4615,wind_onshore,year_2019,avaConv,0.0004
h4616,wind_onshore,year_2019,avaConv,0.0003
h4617,wind_onshore,year_2019,avaConv,0.0002
h4618,wind_onshore,year_2019,avaConv,0.0002
h4619,wind_onshore,year_2019,avaConv,0.0002
h4620,wind_onshore,year_2019,avaConv,0.0006
h4621,wind_onshore,year_2019,avaConv,0.0011
h4622,wind_onshore,year_2019,avaConv,0.0031
h4623,wind_onshore,year_2019,avaConv,0.0074
h4624,wind_onshore,year_2019,avaConv,0.0146
h4625,wind_onshore,year_2019,avaConv,0.0237
h4626,wind_onshore,year_2019,avaConv,0.0331
h4627,wind_onshore,year_2019,avaConv,0.0433
h4628,wind_onshore,year_2019,avaConv,0.053
h4629,wind_onshore,year_2019,avaConv,0.0584
h4630,wind_onshore,year_2019,avaConv,0.0598
h4631,wind_onshore,year_2019,avaConv,0.0594
h4632,wind_onshore,year_2019,avaConv,0.0592
h4633,wind_onshore,year_2019,avaConv,0.0597
h4634,wind_onshore,year_2019,avaConv,0.0623
h4635,wind_onshore,year_2019,avaConv,0.0682
h4636,wind_onshore,year_2019,avaConv,0.0762
h4637,wind_onshore,year_2019,avaConv,0.0855
h4638,wind_onshore,year_2019,avaConv,0.0924
h4639,wind_onshore,year_2019,avaConv,0.0955
h4640,wind_onshore,year_2019,avaConv,0.0966
h4641,wind_onshore,year_2019,avaConv,0.0969
h4642,wind_onshore,year_2019,avaConv,0.0968
h4643,wind_onshore,year_2019,avaConv,0.1011
h4644,wind_onshore,year_2019,avaConv,0.1112
h4645,wind_onshore,year_2019,avaConv,0.1262
h4646,wind_onshore,year_2019,avaConv,0.1446
h4647,wind_onshore,year_2019,avaConv,0.1594
h4648,wind_onshore,year_2019,avaConv,0.1706
h4649,wind_onshore,year_2019,avaConv,0.1762
h4650,wind_onshore,year_2019,avaConv,0.18
h4651,wind_onshore,year_2019,avaConv,0.1832
h4652,wind_onshore,year_2019,avaConv,0.183
h4653,wind_onshore,year_2019,avaConv,0.1813
h4654,wind_onshore,year_2019,avaConv,0.1833
h4655,wind_onshore,year_2019,avaConv,0.1896
h4656,wind_onshore,year_2019,avaConv,0.1971
h4657,wind_onshore,year_2019,avaConv,0.2054
h4658,wind_onshore,year_2019,avaConv,0.2147
h4659,wind_onshore,year_2019,avaConv,0.222
h4660,wind_onshore,year_2019,avaConv,0.2189
h4661,wind_onshore,year_2019,avaConv,0.2075
h4662,wind_onshore,year_2019,avaConv,0.1926
h4663,wind_onshore,year_2019,avaConv,0.1728
h4664,wind_onshore,year_2019,avaConv,0.1472
h4665,wind_onshore,year_2019,avaConv,0.125
h4666,wind_onshore,year_2019,avaConv,0.1141
h4667,wind_onshore,year_2019,avaConv,0.1062
h4668,wind_onshore,year_2019,avaConv,0.1019
h4669,wind_onshore,year_2019,avaConv,0.106
h4670,wind_onshore,year_2019,avaConv,0.1164
h4671,wind_onshore,year_2019,avaConv,0.1272
h4672,wind_onshore,year_2019,avaConv,0.1405
h4673,wind_onshore,year_2019,avaConv,0.1508
h4674,wind_onshore,year_2019,avaConv,0.1553
h4675,wind_onshore,year_2019,avaConv,0.1551
h4676,wind_onshore,year_2019,avaConv,0.1575
h4677,wind_onshore,year_2019,avaConv,0.1643
h4678,wind_onshore,year_2019,avaConv,0.172
h4679,wind_onshore,year_2019,avaConv,0.1685
h4680,wind_onshore,year_2019,avaConv,0.1617
h4681,wind_onshore,year_2019,avaConv,0.1661
h4682,wind_onshore,year_2019,avaConv,0.182
h4683,wind_onshore,year_2019,avaConv,0.1986
h4684,wind_onshore,year_2019,avaConv,0.2096
h4685,wind_onshore,year_2019,avaConv,0.2123
h4686,wind_onshore,year_2019,avaConv,0.2134
h4687,wind_onshore,year_2019,avaConv,0.2163
h4688,wind_onshore,year_2019,avaConv,0.2209
h4689,wind_onshore,year_2019,avaConv,0.2221
h4690,wind_onshore,year_2019,avaConv,0.2222
h4691,wind_onshore,year_2019,avaConv,0.2238
h4692,wind_onshore,year_2019,avaConv,0.2311
h4693,wind_onshore,year_2019,avaConv,0.2456
h4694,wind_onshore,year_2019,avaConv,0.269
h4695,wind_onshore,year_2019,avaConv,0.294
h4696,wind_onshore,year_2019,avaConv,0.3165
h4697,wind_onshore,year_2019,avaConv,0.3312
h4698,wind_onshore,year_2019,avaConv,0.3269
h4699,wind_onshore,year_2019,avaConv,0.3047
h4700,wind_onshore,year_2019,avaConv,0.272
h4701,wind_onshore,year_2019,avaConv,0.2346
h4702,wind_onshore,year_2019,avaConv,0.2083
h4703,wind_onshore,year_2019,avaConv,0.1885
h4704,wind_onshore,year_2019,avaConv,0.1783
h4705,wind_onshore,year_2019,avaConv,0.1808
h4706,wind_onshore,year_2019,avaConv,0.1859
h4707,wind_onshore,year_2019,avaConv,0.1846
h4708,wind_onshore,year_2019,avaConv,0.1822
h4709,wind_onshore,year_2019,avaConv,0.1827
h4710,wind_onshore,year_2019,avaConv,0.1875
h4711,wind_onshore,year_2019,avaConv,0.186
h4712,wind_onshore,year_2019,avaConv,0.1715
h4713,wind_onshore,year_2019,avaConv,0.1509
h4714,wind_onshore,year_2019,avaConv,0.1288
h4715,wind_onshore,year_2019,avaConv,0.1153
h4716,wind_onshore,year_2019,avaConv,0.1081
h4717,wind_onshore,year_2019,avaConv,0.1005
h4718,wind_onshore,year_2019,avaConv,0.0927
h4719,wind_onshore,year_2019,avaConv,0.089
h4720,wind_onshore,year_2019,avaConv,0.0906
h4721,wind_onshore,year_2019,avaConv,0.0999
h4722,wind_onshore,year_2019,avaConv,0.1058
h4723,wind_onshore,year_2019,avaConv,0.1004
h4724,wind_onshore,year_2019,avaConv,0.088
h4725,wind_onshore,year_2019,avaConv,0.0819
h4726,wind_onshore,year_2019,avaConv,0.0892
h4727,wind_onshore,year_2019,avaConv,0.0946
h4728,wind_onshore,year_2019,avaConv,0.0891
h4729,wind_onshore,year_2019,avaConv,0.0799
h4730,wind_onshore,year_2019,avaConv,0.0702
h4731,wind_onshore,year_2019,avaConv,0.0602
h4732,wind_onshore,year_2019,avaConv,0.0451
h4733,wind_onshore,year_2019,avaConv,0.0301
h4734,wind_onshore,year_2019,avaConv,0.0194
h4735,wind_onshore,year_2019,avaConv,0.013
h4736,wind_onshore,year_2019,avaConv,0.0114
h4737,wind_onshore,year_2019,avaConv,0.0128
h4738,wind_onshore,year_2019,avaConv,0.0161
h4739,wind_onshore,year_2019,avaConv,0.0198
h4740,wind_onshore,year_2019,avaConv,0.0224
h4741,wind_onshore,year_2019,avaConv,0.024
h4742,wind_onshore,year_2019,avaConv,0.0252
h4743,wind_onshore,year_2019,avaConv,0.0277
h4744,wind_onshore,year_2019,avaConv,0.0308
h4745,wind_onshore,year_2019,avaConv,0.0341
h4746,wind_onshore,year_2019,avaConv,0.0373
h4747,wind_onshore,year_2019,avaConv,0.0426
h4748,wind_onshore,year_2019,avaConv,0.05
h4749,wind_onshore,year_2019,avaConv,0.0575
h4750,wind_onshore,year_2019,avaConv,0.0638
h4751,wind_onshore,year_2019,avaConv,0.0701
h4752,wind_onshore,year_2019,avaConv,0.0794
h4753,wind_onshore,year_2019,avaConv,0.0925
h4754,wind_onshore,year_2019,avaConv,0.098
h4755,wind_onshore,year_2019,avaConv,0.0943
h4756,wind_onshore,year_2019,avaConv,0.0918
h4757,wind_onshore,year_2019,avaConv,0.0987
h4758,wind_onshore,year_2019,avaConv,0.1099
h4759,wind_onshore,year_2019,avaConv,0.1337
h4760,wind_onshore,year_2019,avaConv,0.1619
h4761,wind_onshore,year_2019,avaConv,0.1906
h4762,wind_onshore,year_2019,avaConv,0.2166
h4763,wind_onshore,year_2019,avaConv,0.2166
h4764,wind_onshore,year_2019,avaConv,0.1952
h4765,wind_onshore,year_2019,avaConv,0.1607
h4766,wind_onshore,year_2019,avaConv,0.1202
h4767,wind_onshore,year_2019,avaConv,0.0846
h4768,wind_onshore,year_2019,avaConv,0.065
h4769,wind_onshore,year_2019,avaConv,0.0575
h4770,wind_onshore,year_2019,avaConv,0.0534
h4771,wind_onshore,year_2019,avaConv,0.0511
h4772,wind_onshore,year_2019,avaConv,0.0509
h4773,wind_onshore,year_2019,avaConv,0.0549
h4774,wind_onshore,year_2019,avaConv,0.0607
h4775,wind_onshore,year_2019,avaConv,0.0671
h4776,wind_onshore,year_2019,avaConv,0.0686
h4777,wind_onshore,year_2019,avaConv,0.0699
h4778,wind_onshore,year_2019,avaConv,0.0677
h4779,wind_onshore,year_2019,avaConv,0.0589
h4780,wind_onshore,year_2019,avaConv,0.0468
h4781,wind_onshore,year_2019,avaConv,0.0325
h4782,wind_onshore,year_2019,avaConv,0.0228
h4783,wind_onshore,year_2019,avaConv,0.0182
h4784,wind_onshore,year_2019,avaConv,0.0182
h4785,wind_onshore,year_2019,avaConv,0.0213
h4786,wind_onshore,year_2019,avaConv,0.0257
h4787,wind_onshore,year_2019,avaConv,0.0287
h4788,wind_onshore,year_2019,avaConv,0.0301
h4789,wind_onshore,year_2019,avaConv,0.0281
h4790,wind_onshore,year_2019,avaConv,0.0267
h4791,wind_onshore,year_2019,avaConv,0.0317
h4792,wind_onshore,year_2019,avaConv,0.041
h4793,wind_onshore,year_2019,avaConv,0.0568
h4794,wind_onshore,year_2019,avaConv,0.0787
h4795,wind_onshore,year_2019,avaConv,0.096
h4796,wind_onshore,year_2019,avaConv,0.1097
h4797,wind_onshore,year_2019,avaConv,0.1178
h4798,wind_onshore,year_2019,avaConv,0.124
h4799,wind_onshore,year_2019,avaConv,0.1454
h4800,wind_onshore,year_2019,avaConv,0.1681
h4801,wind_onshore,year_2019,avaConv,0.1743
h4802,wind_onshore,year_2019,avaConv,0.1884
h4803,wind_onshore,year_2019,avaConv,0.2163
h4804,wind_onshore,year_2019,avaConv,0.2357
h4805,wind_onshore,year_2019,avaConv,0.2449
h4806,wind_onshore,year_2019,avaConv,0.2364
h4807,wind_onshore,year_2019,avaConv,0.2213
h4808,wind_onshore,year_2019,avaConv,0.2266
h4809,wind_onshore,year_2019,avaConv,0.2484
h4810,wind_onshore,year_2019,avaConv,0.2603
h4811,wind_onshore,year_2019,avaConv,0.2619
h4812,wind_onshore,year_2019,avaConv,0.2543
h4813,wind_onshore,year_2019,avaConv,0.2392
h4814,wind_onshore,year_2019,avaConv,0.2237
h4815,wind_onshore,year_2019,avaConv,0.2189
h4816,wind_onshore,year_2019,avaConv,0.2428
h4817,wind_onshore,year_2019,avaConv,0.2722
h4818,wind_onshore,year_2019,avaConv,0.2664
h4819,wind_onshore,year_2019,avaConv,0.2577
h4820,wind_onshore,year_2019,avaConv,0.2381
h4821,wind_onshore,year_2019,avaConv,0.2079
h4822,wind_onshore,year_2019,avaConv,0.2002
h4823,wind_onshore,year_2019,avaConv,0.1857
h4824,wind_onshore,year_2019,avaConv,0.1731
h4825,wind_onshore,year_2019,avaConv,0.1723
h4826,wind_onshore,year_2019,avaConv,0.1855
h4827,wind_onshore,year_2019,avaConv,0.1999
h4828,wind_onshore,year_2019,avaConv,0.2092
h4829,wind_onshore,year_2019,avaConv,0.2146
h4830,wind_onshore,year_2019,avaConv,0.2075
h4831,wind_onshore,year_2019,avaConv,0.2053
h4832,wind_onshore,year_2019,avaConv,0.2058
h4833,wind_onshore,year_2019,avaConv,0.2115
h4834,wind_onshore,year_2019,avaConv,0.2171
h4835,wind_onshore,year_2019,avaConv,0.2161
h4836,wind_onshore,year_2019,avaConv,0.2141
h4837,wind_onshore,year_2019,avaConv,0.2113
h4838,wind_onshore,year_2019,avaConv,0.2143
h4839,wind_onshore,year_2019,avaConv,0.2199
h4840,wind_onshore,year_2019,avaConv,0.2276
h4841,wind_onshore,year_2019,avaConv,0.2227
h4842,wind_onshore,year_2019,avaConv,0.2096
h4843,wind_onshore,year_2019,avaConv,0.2114
h4844,wind_onshore,year_2019,avaConv,0.1931
h4845,wind_onshore,year_2019,avaConv,0.1839
h4846,wind_onshore,year_2019,avaConv,0.1715
h4847,wind_onshore,year_2019,avaConv,0.1767
h4848,wind_onshore,year_2019,avaConv,0.2038
h4849,wind_onshore,year_2019,avaConv,0.2153
h4850,wind_onshore,year_2019,avaConv,0.2279
h4851,wind_onshore,year_2019,avaConv,0.2357
h4852,wind_onshore,year_2019,avaConv,0.2389
h4853,wind_onshore,year_2019,avaConv,0.2609
h4854,wind_onshore,year_2019,avaConv,0.2867
h4855,wind_onshore,year_2019,avaConv,0.3063
h4856,wind_onshore,year_2019,avaConv,0.3316
h4857,wind_onshore,year_2019,avaConv,0.3488
h4858,wind_onshore,year_2019,avaConv,0.3594
h4859,wind_onshore,year_2019,avaConv,0.3583
h4860,wind_onshore,year_2019,avaConv,0.351
h4861,wind_onshore,year_2019,avaConv,0.3347
h4862,wind_onshore,year_2019,avaConv,0.32
h4863,wind_onshore,year_2019,avaConv,0.3014
h4864,wind_onshore,year_2019,avaConv,0.2778
h4865,wind_onshore,year_2019,avaConv,0.2531
h4866,wind_onshore,year_2019,avaConv,0.2328
h4867,wind_onshore,year_2019,avaConv,0.2139
h4868,wind_onshore,year_2019,avaConv,0.1927
h4869,wind_onshore,year_2019,avaConv,0.1769
h4870,wind_onshore,year_2019,avaConv,0.1722
h4871,wind_onshore,year_2019,avaConv,0.165
h4872,wind_onshore,year_2019,avaConv,0.1539
h4873,wind_onshore,year_2019,avaConv,0.1432
h4874,wind_onshore,year_2019,avaConv,0.1319
h4875,wind_onshore,year_2019,avaConv,0.1196
h4876,wind_onshore,year_2019,avaConv,0.1019
h4877,wind_onshore,year_2019,avaConv,0.0839
h4878,wind_onshore,year_2019,avaConv,0.0699
h4879,wind_onshore,year_2019,avaConv,0.0644
h4880,wind_onshore,year_2019,avaConv,0.0677
h4881,wind_onshore,year_2019,avaConv,0.073
h4882,wind_onshore,year_2019,avaConv,0.0739
h4883,wind_onshore,year_2019,avaConv,0.0712
h4884,wind_onshore,year_2019,avaConv,0.0685
h4885,wind_onshore,year_2019,avaConv,0.0669
h4886,wind_onshore,year_2019,avaConv,0.0646
h4887,wind_onshore,year_2019,avaConv,0.0601
h4888,wind_onshore,year_2019,avaConv,0.0545
h4889,wind_onshore,year_2019,avaConv,0.0494
h4890,wind_onshore,year_2019,avaConv,0.043
h4891,wind_onshore,year_2019,avaConv,0.0441
h4892,wind_onshore,year_2019,avaConv,0.0515
h4893,wind_onshore,year_2019,avaConv,0.0633
h4894,wind_onshore,year_2019,avaConv,0.0743
h4895,wind_onshore,year_2019,avaConv,0.0821
h4896,wind_onshore,year_2019,avaConv,0.0898
h4897,wind_onshore,year_2019,avaConv,0.0989
h4898,wind_onshore,year_2019,avaConv,0.1097
h4899,wind_onshore,year_2019,avaConv,0.1229
h4900,wind_onshore,year_2019,avaConv,0.1375
h4901,wind_onshore,year_2019,avaConv,0.1493
h4902,wind_onshore,year_2019,avaConv,0.1588
h4903,wind_onshore,year_2019,avaConv,0.1568
h4904,wind_onshore,year_2019,avaConv,0.1516
h4905,wind_onshore,year_2019,avaConv,0.1574
h4906,wind_onshore,year_2019,avaConv,0.1816
h4907,wind_onshore,year_2019,avaConv,0.2239
h4908,wind_onshore,year_2019,avaConv,0.2643
h4909,wind_onshore,year_2019,avaConv,0.2904
h4910,wind_onshore,year_2019,avaConv,0.3074
h4911,wind_onshore,year_2019,avaConv,0.307
h4912,wind_onshore,year_2019,avaConv,0.2875
h4913,wind_onshore,year_2019,avaConv,0.2485
h4914,wind_onshore,year_2019,avaConv,0.1952
h4915,wind_onshore,year_2019,avaConv,0.1399
h4916,wind_onshore,year_2019,avaConv,0.1024
h4917,wind_onshore,year_2019,avaConv,0.0831
h4918,wind_onshore,year_2019,avaConv,0.073
h4919,wind_onshore,year_2019,avaConv,0.0637
h4920,wind_onshore,year_2019,avaConv,0.0533
h4921,wind_onshore,year_2019,avaConv,0.0433
h4922,wind_onshore,year_2019,avaConv,0.0355
h4923,wind_onshore,year_2019,avaConv,0.03
h4924,wind_onshore,year_2019,avaConv,0.0261
h4925,wind_onshore,year_2019,avaConv,0.0237
h4926,wind_onshore,year_2019,avaConv,0.0257
h4927,wind_onshore,year_2019,avaConv,0.0332
h4928,wind_onshore,year_2019,avaConv,0.042
h4929,wind_onshore,year_2019,avaConv,0.0525
h4930,wind_onshore,year_2019,avaConv,0.0635
h4931,wind_onshore,year_2019,avaConv,0.0745
h4932,wind_onshore,year_2019,avaConv,0.0855
h4933,wind_onshore,year_2019,avaConv,0.0984
h4934,wind_onshore,year_2019,avaConv,0.114
h4935,wind_onshore,year_2019,avaConv,0.1319
h4936,wind_onshore,year_2019,avaConv,0.1586
h4937,wind_onshore,year_2019,avaConv,0.1926
h4938,wind_onshore,year_2019,avaConv,0.2315
h4939,wind_onshore,year_2019,avaConv,0.2773
h4940,wind_onshore,year_2019,avaConv,0.3194
h4941,wind_onshore,year_2019,avaConv,0.3444
h4942,wind_onshore,year_2019,avaConv,0.3482
h4943,wind_onshore,year_2019,avaConv,0.3411
h4944,wind_onshore,year_2019,avaConv,0.3313
h4945,wind_onshore,year_2019,avaConv,0.3212
h4946,wind_onshore,year_2019,avaConv,0.3137
h4947,wind_onshore,year_2019,avaConv,0.3104
h4948,wind_onshore,year_2019,avaConv,0.2957
h4949,wind_onshore,year_2019,avaConv,0.2852
h4950,wind_onshore,year_2019,avaConv,0.2788
h4951,wind_onshore,year_2019,avaConv,0.2778
h4952,wind_onshore,year_2019,avaConv,0.2819
h4953,wind_onshore,year_2019,avaConv,0.2917
h4954,wind_onshore,year_2019,avaConv,0.3158
h4955,wind_onshore,year_2019,avaConv,0.3463
h4956,wind_onshore,year_2019,avaConv,0.3798
h4957,wind_onshore,year_2019,avaConv,0.4126
h4958,wind_onshore,year_2019,avaConv,0.4468
h4959,wind_onshore,year_2019,avaConv,0.4705
h4960,wind_onshore,year_2019,avaConv,0.4861
h4961,wind_onshore,year_2019,avaConv,0.5011
h4962,wind_onshore,year_2019,avaConv,0.5197
h4963,wind_onshore,year_2019,avaConv,0.5427
h4964,wind_onshore,year_2019,avaConv,0.5582
h4965,wind_onshore,year_2019,avaConv,0.5635
h4966,wind_onshore,year_2019,avaConv,0.548
h4967,wind_onshore,year_2019,avaConv,0.5214
h4968,wind_onshore,year_2019,avaConv,0.4907
h4969,wind_onshore,year_2019,avaConv,0.4553
h4970,wind_onshore,year_2019,avaConv,0.4165
h4971,wind_onshore,year_2019,avaConv,0.3878
h4972,wind_onshore,year_2019,avaConv,0.3801
h4973,wind_onshore,year_2019,avaConv,0.3828
h4974,wind_onshore,year_2019,avaConv,0.4064
h4975,wind_onshore,year_2019,avaConv,0.4404
h4976,wind_onshore,year_2019,avaConv,0.4795
h4977,wind_onshore,year_2019,avaConv,0.523
h4978,wind_onshore,year_2019,avaConv,0.542
h4979,wind_onshore,year_2019,avaConv,0.5672
h4980,wind_onshore,year_2019,avaConv,0.5924
h4981,wind_onshore,year_2019,avaConv,0.6076
h4982,wind_onshore,year_2019,avaConv,0.6112
h4983,wind_onshore,year_2019,avaConv,0.6207
h4984,wind_onshore,year_2019,avaConv,0.6339
h4985,wind_onshore,year_2019,avaConv,0.6256
h4986,wind_onshore,year_2019,avaConv,0.5974
h4987,wind_onshore,year_2019,avaConv,0.5701
h4988,wind_onshore,year_2019,avaConv,0.5531
h4989,wind_onshore,year_2019,avaConv,0.5415
h4990,wind_onshore,year_2019,avaConv,0.5239
h4991,wind_onshore,year_2019,avaConv,0.4934
h4992,wind_onshore,year_2019,avaConv,0.4565
h4993,wind_onshore,year_2019,avaConv,0.4201
h4994,wind_onshore,year_2019,avaConv,0.388
h4995,wind_onshore,year_2019,avaConv,0.3603
h4996,wind_onshore,year_2019,avaConv,0.3465
h4997,wind_onshore,year_2019,avaConv,0.3352
h4998,wind_onshore,year_2019,avaConv,0.3282
h4999,wind_onshore,year_2019,avaConv,0.3224
h5000,wind_onshore,year_2019,avaConv,0.3146
h5001,wind_onshore,year_2019,avaConv,0.311
h5002,wind_onshore,year_2019,avaConv,0.3032
h5003,wind_onshore,year_2019,avaConv,0.2934
h5004,wind_onshore,year_2019,avaConv,0.2834
h5005,wind_onshore,year_2019,avaConv,0.2709
h5006,wind_onshore,year_2019,avaConv,0.2524
h5007,wind_onshore,year_2019,avaConv,0.2322
h5008,wind_onshore,year_2019,avaConv,0.2209
h5009,wind_onshore,year_2019,avaConv,0.2103
h5010,wind_onshore,year_2019,avaConv,0.198
h5011,wind_onshore,year_2019,avaConv,0.1882
h5012,wind_onshore,year_2019,avaConv,0.1806
h5013,wind_onshore,year_2019,avaConv,0.1692
h5014,wind_onshore,year_2019,avaConv,0.1474
h5015,wind_onshore,year_2019,avaConv,0.1198
h5016,wind_onshore,year_2019,avaConv,0.0949
h5017,wind_onshore,year_2019,avaConv,0.0777
h5018,wind_onshore,year_2019,avaConv,0.069
h5019,wind_onshore,year_2019,avaConv,0.0667
h5020,wind_onshore,year_2019,avaConv,0.0686
h5021,wind_onshore,year_2019,avaConv,0.0671
h5022,wind_onshore,year_2019,avaConv,0.0589
h5023,wind_onshore,year_2019,avaConv,0.0465
h5024,wind_onshore,year_2019,avaConv,0.0378
h5025,wind_onshore,year_2019,avaConv,0.035
h5026,wind_onshore,year_2019,avaConv,0.0333
h5027,wind_onshore,year_2019,avaConv,0.0367
h5028,wind_onshore,year_2019,avaConv,0.0458
h5029,wind_onshore,year_2019,avaConv,0.0487
h5030,wind_onshore,year_2019,avaConv,0.0406
h5031,wind_onshore,year_2019,avaConv,0.0356
h5032,wind_onshore,year_2019,avaConv,0.0339
h5033,wind_onshore,year_2019,avaConv,0.0345
h5034,wind_onshore,year_2019,avaConv,0.0334
h5035,wind_onshore,year_2019,avaConv,0.0301
h5036,wind_onshore,year_2019,avaConv,0.0258
h5037,wind_onshore,year_2019,avaConv,0.0231
h5038,wind_onshore,year_2019,avaConv,0.0212
h5039,wind_onshore,year_2019,avaConv,0.018
h5040,wind_onshore,year_2019,avaConv,0.0154
h5041,wind_onshore,year_2019,avaConv,0.0142
h5042,wind_onshore,year_2019,avaConv,0.0133
h5043,wind_onshore,year_2019,avaConv,0.0123
h5044,wind_onshore,year_2019,avaConv,0.0115
h5045,wind_onshore,year_2019,avaConv,0.0107
h5046,wind_onshore,year_2019,avaConv,0.0092
h5047,wind_onshore,year_2019,avaConv,0.0082
h5048,wind_onshore,year_2019,avaConv,0.0081
h5049,wind_onshore,year_2019,avaConv,0.009
h5050,wind_onshore,year_2019,avaConv,0.0122
h5051,wind_onshore,year_2019,avaConv,0.0188
h5052,wind_onshore,year_2019,avaConv,0.0315
h5053,wind_onshore,year_2019,avaConv,0.0529
h5054,wind_onshore,year_2019,avaConv,0.0806
h5055,wind_onshore,year_2019,avaConv,0.1113
h5056,wind_onshore,year_2019,avaConv,0.1371
h5057,wind_onshore,year_2019,avaConv,0.1558
h5058,wind_onshore,year_2019,avaConv,0.1689
h5059,wind_onshore,year_2019,avaConv,0.1773
h5060,wind_onshore,year_2019,avaConv,0.184
h5061,wind_onshore,year_2019,avaConv,0.185
h5062,wind_onshore,year_2019,avaConv,0.1832
h5063,wind_onshore,year_2019,avaConv,0.1811
h5064,wind_onshore,year_2019,avaConv,0.1751
h5065,wind_onshore,year_2019,avaConv,0.1703
h5066,wind_onshore,year_2019,avaConv,0.1643
h5067,wind_onshore,year_2019,avaConv,0.1551
h5068,wind_onshore,year_2019,avaConv,0.1477
h5069,wind_onshore,year_2019,avaConv,0.1465
h5070,wind_onshore,year_2019,avaConv,0.1427
h5071,wind_onshore,year_2019,avaConv,0.1339
h5072,wind_onshore,year_2019,avaConv,0.1253
h5073,wind_onshore,year_2019,avaConv,0.1197
h5074,wind_onshore,year_2019,avaConv,0.1176
h5075,wind_onshore,year_2019,avaConv,0.1128
h5076,wind_onshore,year_2019,avaConv,0.11
h5077,wind_onshore,year_2019,avaConv,0.1088
