timestep_2,technology_1,scenario,parameter,value
h3725,wind_onshore,year_2018,avaConv,0.0898
h3726,wind_onshore,year_2018,avaConv,0.0824
h3727,wind_onshore,year_2018,avaConv,0.0851
h3728,wind_onshore,year_2018,avaConv,0.0922
h3729,wind_onshore,year_2018,avaConv,0.087
h3730,wind_onshore,year_2018,avaConv,0.0674
h3731,wind_onshore,year_2018,avaConv,0.0486
h3732,wind_onshore,year_2018,avaConv,0.0367
h3733,wind_onshore,year_2018,avaConv,0.0298
h3734,wind_onshore,year_2018,avaConv,0.025
h3735,wind_onshore,year_2018,avaConv,0.0211
h3736,wind_onshore,year_2018,avaConv,0.0181
h3737,wind_onshore,year_2018,avaConv,0.0169
h3738,wind_onshore,year_2018,avaConv,0.0189
h3739,wind_onshore,year_2018,avaConv,0.0242
h3740,wind_onshore,year_2018,avaConv,0.0344
h3741,wind_onshore,year_2018,avaConv,0.0465
h3742,wind_onshore,year_2018,avaConv,0.0585
h3743,wind_onshore,year_2018,avaConv,0.0712
h3744,wind_onshore,year_2018,avaConv,0.0833
h3745,wind_onshore,year_2018,avaConv,0.0934
h3746,wind_onshore,year_2018,avaConv,0.1014
h3747,wind_onshore,year_2018,avaConv,0.1053
h3748,wind_onshore,year_2018,avaConv,0.1102
h3749,wind_onshore,year_2018,avaConv,0.1137
h3750,wind_onshore,year_2018,avaConv,0.1105
h3751,wind_onshore,year_2018,avaConv,0.1008
h3752,wind_onshore,year_2018,avaConv,0.0921
h3753,wind_onshore,year_2018,avaConv,0.0849
h3754,wind_onshore,year_2018,avaConv,0.0719
h3755,wind_onshore,year_2018,avaConv,0.0589
h3756,wind_onshore,year_2018,avaConv,0.0507
h3757,wind_onshore,year_2018,avaConv,0.0463
h3758,wind_onshore,year_2018,avaConv,0.0462
h3759,wind_onshore,year_2018,avaConv,0.0486
h3760,wind_onshore,year_2018,avaConv,0.053
h3761,wind_onshore,year_2018,avaConv,0.0591
h3762,wind_onshore,year_2018,avaConv,0.0688
h3763,wind_onshore,year_2018,avaConv,0.0822
h3764,wind_onshore,year_2018,avaConv,0.0972
h3765,wind_onshore,year_2018,avaConv,0.1065
h3766,wind_onshore,year_2018,avaConv,0.1091
h3767,wind_onshore,year_2018,avaConv,0.1075
h3768,wind_onshore,year_2018,avaConv,0.0988
h3769,wind_onshore,year_2018,avaConv,0.0849
h3770,wind_onshore,year_2018,avaConv,0.0682
h3771,wind_onshore,year_2018,avaConv,0.0527
h3772,wind_onshore,year_2018,avaConv,0.0413
h3773,wind_onshore,year_2018,avaConv,0.0344
h3774,wind_onshore,year_2018,avaConv,0.0301
h3775,wind_onshore,year_2018,avaConv,0.0321
h3776,wind_onshore,year_2018,avaConv,0.0347
h3777,wind_onshore,year_2018,avaConv,0.0393
h3778,wind_onshore,year_2018,avaConv,0.0438
h3779,wind_onshore,year_2018,avaConv,0.046
h3780,wind_onshore,year_2018,avaConv,0.042
h3781,wind_onshore,year_2018,avaConv,0.033
h3782,wind_onshore,year_2018,avaConv,0.0248
h3783,wind_onshore,year_2018,avaConv,0.0198
h3784,wind_onshore,year_2018,avaConv,0.0198
h3785,wind_onshore,year_2018,avaConv,0.0234
h3786,wind_onshore,year_2018,avaConv,0.0294
h3787,wind_onshore,year_2018,avaConv,0.0374
h3788,wind_onshore,year_2018,avaConv,0.0468
h3789,wind_onshore,year_2018,avaConv,0.0542
h3790,wind_onshore,year_2018,avaConv,0.0584
h3791,wind_onshore,year_2018,avaConv,0.0585
h3792,wind_onshore,year_2018,avaConv,0.0538
h3793,wind_onshore,year_2018,avaConv,0.0447
h3794,wind_onshore,year_2018,avaConv,0.033
h3795,wind_onshore,year_2018,avaConv,0.0214
h3796,wind_onshore,year_2018,avaConv,0.0126
h3797,wind_onshore,year_2018,avaConv,0.0064
h3798,wind_onshore,year_2018,avaConv,0.0046
h3799,wind_onshore,year_2018,avaConv,0.0048
h3800,wind_onshore,year_2018,avaConv,0.0064
h3801,wind_onshore,year_2018,avaConv,0.0081
h3802,wind_onshore,year_2018,avaConv,0.0102
h3803,wind_onshore,year_2018,avaConv,0.013
h3804,wind_onshore,year_2018,avaConv,0.0165
h3805,wind_onshore,year_2018,avaConv,0.021
h3806,wind_onshore,year_2018,avaConv,0.0282
h3807,wind_onshore,year_2018,avaConv,0.0385
h3808,wind_onshore,year_2018,avaConv,0.0486
h3809,wind_onshore,year_2018,avaConv,0.0568
h3810,wind_onshore,year_2018,avaConv,0.0633
h3811,wind_onshore,year_2018,avaConv,0.0668
h3812,wind_onshore,year_2018,avaConv,0.0666
h3813,wind_onshore,year_2018,avaConv,0.0637
h3814,wind_onshore,year_2018,avaConv,0.0608
h3815,wind_onshore,year_2018,avaConv,0.0568
h3816,wind_onshore,year_2018,avaConv,0.0517
h3817,wind_onshore,year_2018,avaConv,0.0466
h3818,wind_onshore,year_2018,avaConv,0.0442
h3819,wind_onshore,year_2018,avaConv,0.0453
h3820,wind_onshore,year_2018,avaConv,0.0486
h3821,wind_onshore,year_2018,avaConv,0.0512
h3822,wind_onshore,year_2018,avaConv,0.0509
h3823,wind_onshore,year_2018,avaConv,0.0495
h3824,wind_onshore,year_2018,avaConv,0.0465
h3825,wind_onshore,year_2018,avaConv,0.042
h3826,wind_onshore,year_2018,avaConv,0.0371
h3827,wind_onshore,year_2018,avaConv,0.034
h3828,wind_onshore,year_2018,avaConv,0.0344
h3829,wind_onshore,year_2018,avaConv,0.038
h3830,wind_onshore,year_2018,avaConv,0.0421
h3831,wind_onshore,year_2018,avaConv,0.0436
h3832,wind_onshore,year_2018,avaConv,0.0473
h3833,wind_onshore,year_2018,avaConv,0.0512
h3834,wind_onshore,year_2018,avaConv,0.0537
h3835,wind_onshore,year_2018,avaConv,0.0546
h3836,wind_onshore,year_2018,avaConv,0.0554
h3837,wind_onshore,year_2018,avaConv,0.0575
h3838,wind_onshore,year_2018,avaConv,0.061
h3839,wind_onshore,year_2018,avaConv,0.0623
h3840,wind_onshore,year_2018,avaConv,0.0589
h3841,wind_onshore,year_2018,avaConv,0.0534
h3842,wind_onshore,year_2018,avaConv,0.0484
h3843,wind_onshore,year_2018,avaConv,0.0445
h3844,wind_onshore,year_2018,avaConv,0.0426
h3845,wind_onshore,year_2018,avaConv,0.0428
h3846,wind_onshore,year_2018,avaConv,0.0422
h3847,wind_onshore,year_2018,avaConv,0.0415
h3848,wind_onshore,year_2018,avaConv,0.0413
h3849,wind_onshore,year_2018,avaConv,0.0413
h3850,wind_onshore,year_2018,avaConv,0.039
h3851,wind_onshore,year_2018,avaConv,0.04
h3852,wind_onshore,year_2018,avaConv,0.046
h3853,wind_onshore,year_2018,avaConv,0.0563
h3854,wind_onshore,year_2018,avaConv,0.0694
h3855,wind_onshore,year_2018,avaConv,0.082
h3856,wind_onshore,year_2018,avaConv,0.0901
h3857,wind_onshore,year_2018,avaConv,0.0935
h3858,wind_onshore,year_2018,avaConv,0.0964
h3859,wind_onshore,year_2018,avaConv,0.0996
h3860,wind_onshore,year_2018,avaConv,0.1044
h3861,wind_onshore,year_2018,avaConv,0.1121
h3862,wind_onshore,year_2018,avaConv,0.1236
h3863,wind_onshore,year_2018,avaConv,0.1329
h3864,wind_onshore,year_2018,avaConv,0.1449
h3865,wind_onshore,year_2018,avaConv,0.1598
h3866,wind_onshore,year_2018,avaConv,0.1789
h3867,wind_onshore,year_2018,avaConv,0.199
h3868,wind_onshore,year_2018,avaConv,0.211
h3869,wind_onshore,year_2018,avaConv,0.2017
h3870,wind_onshore,year_2018,avaConv,0.1834
h3871,wind_onshore,year_2018,avaConv,0.1713
h3872,wind_onshore,year_2018,avaConv,0.1704
h3873,wind_onshore,year_2018,avaConv,0.1725
h3874,wind_onshore,year_2018,avaConv,0.1731
h3875,wind_onshore,year_2018,avaConv,0.1782
h3876,wind_onshore,year_2018,avaConv,0.1886
h3877,wind_onshore,year_2018,avaConv,0.2011
h3878,wind_onshore,year_2018,avaConv,0.2193
h3879,wind_onshore,year_2018,avaConv,0.2387
h3880,wind_onshore,year_2018,avaConv,0.2551
h3881,wind_onshore,year_2018,avaConv,0.2718
h3882,wind_onshore,year_2018,avaConv,0.2903
h3883,wind_onshore,year_2018,avaConv,0.3106
h3884,wind_onshore,year_2018,avaConv,0.3257
h3885,wind_onshore,year_2018,avaConv,0.3337
h3886,wind_onshore,year_2018,avaConv,0.3398
h3887,wind_onshore,year_2018,avaConv,0.3446
h3888,wind_onshore,year_2018,avaConv,0.3477
h3889,wind_onshore,year_2018,avaConv,0.3468
h3890,wind_onshore,year_2018,avaConv,0.3422
h3891,wind_onshore,year_2018,avaConv,0.3354
h3892,wind_onshore,year_2018,avaConv,0.3158
h3893,wind_onshore,year_2018,avaConv,0.281
h3894,wind_onshore,year_2018,avaConv,0.2427
h3895,wind_onshore,year_2018,avaConv,0.2059
h3896,wind_onshore,year_2018,avaConv,0.1797
h3897,wind_onshore,year_2018,avaConv,0.1666
h3898,wind_onshore,year_2018,avaConv,0.1638
h3899,wind_onshore,year_2018,avaConv,0.1704
h3900,wind_onshore,year_2018,avaConv,0.1847
h3901,wind_onshore,year_2018,avaConv,0.2026
h3902,wind_onshore,year_2018,avaConv,0.2196
h3903,wind_onshore,year_2018,avaConv,0.2344
h3904,wind_onshore,year_2018,avaConv,0.2497
h3905,wind_onshore,year_2018,avaConv,0.2603
h3906,wind_onshore,year_2018,avaConv,0.2664
h3907,wind_onshore,year_2018,avaConv,0.2694
h3908,wind_onshore,year_2018,avaConv,0.2713
h3909,wind_onshore,year_2018,avaConv,0.27
h3910,wind_onshore,year_2018,avaConv,0.2721
h3911,wind_onshore,year_2018,avaConv,0.2739
h3912,wind_onshore,year_2018,avaConv,0.2694
h3913,wind_onshore,year_2018,avaConv,0.2702
h3914,wind_onshore,year_2018,avaConv,0.2783
h3915,wind_onshore,year_2018,avaConv,0.286
h3916,wind_onshore,year_2018,avaConv,0.277
h3917,wind_onshore,year_2018,avaConv,0.2497
h3918,wind_onshore,year_2018,avaConv,0.2165
h3919,wind_onshore,year_2018,avaConv,0.1881
h3920,wind_onshore,year_2018,avaConv,0.1747
h3921,wind_onshore,year_2018,avaConv,0.1782
h3922,wind_onshore,year_2018,avaConv,0.1854
h3923,wind_onshore,year_2018,avaConv,0.1855
h3924,wind_onshore,year_2018,avaConv,0.178
h3925,wind_onshore,year_2018,avaConv,0.1637
h3926,wind_onshore,year_2018,avaConv,0.1425
h3927,wind_onshore,year_2018,avaConv,0.1256
h3928,wind_onshore,year_2018,avaConv,0.1141
h3929,wind_onshore,year_2018,avaConv,0.0989
h3930,wind_onshore,year_2018,avaConv,0.0916
h3931,wind_onshore,year_2018,avaConv,0.1057
h3932,wind_onshore,year_2018,avaConv,0.1282
h3933,wind_onshore,year_2018,avaConv,0.1524
h3934,wind_onshore,year_2018,avaConv,0.1982
h3935,wind_onshore,year_2018,avaConv,0.2596
h3936,wind_onshore,year_2018,avaConv,0.3267
h3937,wind_onshore,year_2018,avaConv,0.3805
h3938,wind_onshore,year_2018,avaConv,0.3936
h3939,wind_onshore,year_2018,avaConv,0.3951
h3940,wind_onshore,year_2018,avaConv,0.3775
h3941,wind_onshore,year_2018,avaConv,0.368
h3942,wind_onshore,year_2018,avaConv,0.3842
h3943,wind_onshore,year_2018,avaConv,0.4082
h3944,wind_onshore,year_2018,avaConv,0.4335
h3945,wind_onshore,year_2018,avaConv,0.4655
h3946,wind_onshore,year_2018,avaConv,0.4946
h3947,wind_onshore,year_2018,avaConv,0.5145
h3948,wind_onshore,year_2018,avaConv,0.5265
h3949,wind_onshore,year_2018,avaConv,0.5292
h3950,wind_onshore,year_2018,avaConv,0.5219
h3951,wind_onshore,year_2018,avaConv,0.5211
h3952,wind_onshore,year_2018,avaConv,0.4907
h3953,wind_onshore,year_2018,avaConv,0.4455
h3954,wind_onshore,year_2018,avaConv,0.3675
h3955,wind_onshore,year_2018,avaConv,0.2781
h3956,wind_onshore,year_2018,avaConv,0.217
h3957,wind_onshore,year_2018,avaConv,0.1908
h3958,wind_onshore,year_2018,avaConv,0.1674
h3959,wind_onshore,year_2018,avaConv,0.1403
h3960,wind_onshore,year_2018,avaConv,0.1201
h3961,wind_onshore,year_2018,avaConv,0.1064
h3962,wind_onshore,year_2018,avaConv,0.0967
h3963,wind_onshore,year_2018,avaConv,0.0871
h3964,wind_onshore,year_2018,avaConv,0.0735
h3965,wind_onshore,year_2018,avaConv,0.0583
h3966,wind_onshore,year_2018,avaConv,0.0493
h3967,wind_onshore,year_2018,avaConv,0.0473
h3968,wind_onshore,year_2018,avaConv,0.048
h3969,wind_onshore,year_2018,avaConv,0.044
h3970,wind_onshore,year_2018,avaConv,0.041
h3971,wind_onshore,year_2018,avaConv,0.0406
h3972,wind_onshore,year_2018,avaConv,0.0381
h3973,wind_onshore,year_2018,avaConv,0.0314
h3974,wind_onshore,year_2018,avaConv,0.0262
h3975,wind_onshore,year_2018,avaConv,0.0218
h3976,wind_onshore,year_2018,avaConv,0.0163
h3977,wind_onshore,year_2018,avaConv,0.0098
h3978,wind_onshore,year_2018,avaConv,0.0035
h3979,wind_onshore,year_2018,avaConv,0.0007
h3980,wind_onshore,year_2018,avaConv,0.0005
h3981,wind_onshore,year_2018,avaConv,0.0013
h3982,wind_onshore,year_2018,avaConv,0.0036
h3983,wind_onshore,year_2018,avaConv,0.0061
h3984,wind_onshore,year_2018,avaConv,0.0089
h3985,wind_onshore,year_2018,avaConv,0.011
h3986,wind_onshore,year_2018,avaConv,0.011
h3987,wind_onshore,year_2018,avaConv,0.0104
h3988,wind_onshore,year_2018,avaConv,0.0112
h3989,wind_onshore,year_2018,avaConv,0.0165
h3990,wind_onshore,year_2018,avaConv,0.0241
h3991,wind_onshore,year_2018,avaConv,0.0305
h3992,wind_onshore,year_2018,avaConv,0.0336
h3993,wind_onshore,year_2018,avaConv,0.0366
h3994,wind_onshore,year_2018,avaConv,0.0399
h3995,wind_onshore,year_2018,avaConv,0.0454
h3996,wind_onshore,year_2018,avaConv,0.0538
h3997,wind_onshore,year_2018,avaConv,0.0656
h3998,wind_onshore,year_2018,avaConv,0.0853
h3999,wind_onshore,year_2018,avaConv,0.1031
h4000,wind_onshore,year_2018,avaConv,0.1083
h4001,wind_onshore,year_2018,avaConv,0.1167
h4002,wind_onshore,year_2018,avaConv,0.1271
h4003,wind_onshore,year_2018,avaConv,0.134
h4004,wind_onshore,year_2018,avaConv,0.1394
h4005,wind_onshore,year_2018,avaConv,0.1469
h4006,wind_onshore,year_2018,avaConv,0.1605
h4007,wind_onshore,year_2018,avaConv,0.1837
h4008,wind_onshore,year_2018,avaConv,0.205
h4009,wind_onshore,year_2018,avaConv,0.2258
h4010,wind_onshore,year_2018,avaConv,0.2245
h4011,wind_onshore,year_2018,avaConv,0.2205
h4012,wind_onshore,year_2018,avaConv,0.2142
h4013,wind_onshore,year_2018,avaConv,0.2023
h4014,wind_onshore,year_2018,avaConv,0.197
h4015,wind_onshore,year_2018,avaConv,0.1943
h4016,wind_onshore,year_2018,avaConv,0.2032
h4017,wind_onshore,year_2018,avaConv,0.2289
h4018,wind_onshore,year_2018,avaConv,0.2558
h4019,wind_onshore,year_2018,avaConv,0.2556
h4020,wind_onshore,year_2018,avaConv,0.2367
h4021,wind_onshore,year_2018,avaConv,0.2112
h4022,wind_onshore,year_2018,avaConv,0.1889
h4023,wind_onshore,year_2018,avaConv,0.1634
h4024,wind_onshore,year_2018,avaConv,0.1425
h4025,wind_onshore,year_2018,avaConv,0.1293
h4026,wind_onshore,year_2018,avaConv,0.1243
h4027,wind_onshore,year_2018,avaConv,0.1293
h4028,wind_onshore,year_2018,avaConv,0.1363
h4029,wind_onshore,year_2018,avaConv,0.1367
h4030,wind_onshore,year_2018,avaConv,0.1354
h4031,wind_onshore,year_2018,avaConv,0.1338
h4032,wind_onshore,year_2018,avaConv,0.1441
h4033,wind_onshore,year_2018,avaConv,0.147
h4034,wind_onshore,year_2018,avaConv,0.1447
h4035,wind_onshore,year_2018,avaConv,0.1476
h4036,wind_onshore,year_2018,avaConv,0.1703
h4037,wind_onshore,year_2018,avaConv,0.2084
h4038,wind_onshore,year_2018,avaConv,0.2286
h4039,wind_onshore,year_2018,avaConv,0.233
h4040,wind_onshore,year_2018,avaConv,0.2332
h4041,wind_onshore,year_2018,avaConv,0.2258
h4042,wind_onshore,year_2018,avaConv,0.209
h4043,wind_onshore,year_2018,avaConv,0.1879
h4044,wind_onshore,year_2018,avaConv,0.1745
h4045,wind_onshore,year_2018,avaConv,0.1696
h4046,wind_onshore,year_2018,avaConv,0.1651
h4047,wind_onshore,year_2018,avaConv,0.1529
h4048,wind_onshore,year_2018,avaConv,0.1325
h4049,wind_onshore,year_2018,avaConv,0.1262
h4050,wind_onshore,year_2018,avaConv,0.1304
h4051,wind_onshore,year_2018,avaConv,0.1371
h4052,wind_onshore,year_2018,avaConv,0.1507
h4053,wind_onshore,year_2018,avaConv,0.1827
h4054,wind_onshore,year_2018,avaConv,0.225
h4055,wind_onshore,year_2018,avaConv,0.2681
h4056,wind_onshore,year_2018,avaConv,0.3019
h4057,wind_onshore,year_2018,avaConv,0.3108
h4058,wind_onshore,year_2018,avaConv,0.3124
h4059,wind_onshore,year_2018,avaConv,0.3451
h4060,wind_onshore,year_2018,avaConv,0.3616
h4061,wind_onshore,year_2018,avaConv,0.3688
h4062,wind_onshore,year_2018,avaConv,0.3612
h4063,wind_onshore,year_2018,avaConv,0.3292
h4064,wind_onshore,year_2018,avaConv,0.3079
h4065,wind_onshore,year_2018,avaConv,0.2854
h4066,wind_onshore,year_2018,avaConv,0.2618
h4067,wind_onshore,year_2018,avaConv,0.2476
h4068,wind_onshore,year_2018,avaConv,0.2594
h4069,wind_onshore,year_2018,avaConv,0.2653
h4070,wind_onshore,year_2018,avaConv,0.2694
h4071,wind_onshore,year_2018,avaConv,0.2567
h4072,wind_onshore,year_2018,avaConv,0.2422
h4073,wind_onshore,year_2018,avaConv,0.2251
h4074,wind_onshore,year_2018,avaConv,0.1989
h4075,wind_onshore,year_2018,avaConv,0.1712
h4076,wind_onshore,year_2018,avaConv,0.15
h4077,wind_onshore,year_2018,avaConv,0.1385
h4078,wind_onshore,year_2018,avaConv,0.1346
h4079,wind_onshore,year_2018,avaConv,0.1459
h4080,wind_onshore,year_2018,avaConv,0.1765
h4081,wind_onshore,year_2018,avaConv,0.2308
h4082,wind_onshore,year_2018,avaConv,0.2899
h4083,wind_onshore,year_2018,avaConv,0.3419
h4084,wind_onshore,year_2018,avaConv,0.3673
h4085,wind_onshore,year_2018,avaConv,0.3549
h4086,wind_onshore,year_2018,avaConv,0.3395
h4087,wind_onshore,year_2018,avaConv,0.3333
h4088,wind_onshore,year_2018,avaConv,0.3546
h4089,wind_onshore,year_2018,avaConv,0.3885
h4090,wind_onshore,year_2018,avaConv,0.4271
h4091,wind_onshore,year_2018,avaConv,0.4582
h4092,wind_onshore,year_2018,avaConv,0.4812
h4093,wind_onshore,year_2018,avaConv,0.4939
h4094,wind_onshore,year_2018,avaConv,0.5121
h4095,wind_onshore,year_2018,avaConv,0.5002
h4096,wind_onshore,year_2018,avaConv,0.4646
h4097,wind_onshore,year_2018,avaConv,0.4246
h4098,wind_onshore,year_2018,avaConv,0.3768
h4099,wind_onshore,year_2018,avaConv,0.3253
h4100,wind_onshore,year_2018,avaConv,0.277
h4101,wind_onshore,year_2018,avaConv,0.2391
h4102,wind_onshore,year_2018,avaConv,0.2147
h4103,wind_onshore,year_2018,avaConv,0.1978
h4104,wind_onshore,year_2018,avaConv,0.1766
h4105,wind_onshore,year_2018,avaConv,0.1513
h4106,wind_onshore,year_2018,avaConv,0.1324
h4107,wind_onshore,year_2018,avaConv,0.135
h4108,wind_onshore,year_2018,avaConv,0.1461
h4109,wind_onshore,year_2018,avaConv,0.1596
h4110,wind_onshore,year_2018,avaConv,0.1826
h4111,wind_onshore,year_2018,avaConv,0.2194
h4112,wind_onshore,year_2018,avaConv,0.2884
h4113,wind_onshore,year_2018,avaConv,0.3724
h4114,wind_onshore,year_2018,avaConv,0.4521
h4115,wind_onshore,year_2018,avaConv,0.4955
h4116,wind_onshore,year_2018,avaConv,0.5385
h4117,wind_onshore,year_2018,avaConv,0.5731
h4118,wind_onshore,year_2018,avaConv,0.6204
h4119,wind_onshore,year_2018,avaConv,0.6864
h4120,wind_onshore,year_2018,avaConv,0.751
h4121,wind_onshore,year_2018,avaConv,0.7863
h4122,wind_onshore,year_2018,avaConv,0.8054
h4123,wind_onshore,year_2018,avaConv,0.8194
h4124,wind_onshore,year_2018,avaConv,0.8375
h4125,wind_onshore,year_2018,avaConv,0.8522
h4126,wind_onshore,year_2018,avaConv,0.8624
h4127,wind_onshore,year_2018,avaConv,0.8606
h4128,wind_onshore,year_2018,avaConv,0.8495
h4129,wind_onshore,year_2018,avaConv,0.8251
h4130,wind_onshore,year_2018,avaConv,0.7851
h4131,wind_onshore,year_2018,avaConv,0.7362
h4132,wind_onshore,year_2018,avaConv,0.6885
h4133,wind_onshore,year_2018,avaConv,0.6468
h4134,wind_onshore,year_2018,avaConv,0.6083
h4135,wind_onshore,year_2018,avaConv,0.5745
h4136,wind_onshore,year_2018,avaConv,0.5422
h4137,wind_onshore,year_2018,avaConv,0.5137
h4138,wind_onshore,year_2018,avaConv,0.5006
h4139,wind_onshore,year_2018,avaConv,0.5067
h4140,wind_onshore,year_2018,avaConv,0.5196
h4141,wind_onshore,year_2018,avaConv,0.5402
h4142,wind_onshore,year_2018,avaConv,0.5684
h4143,wind_onshore,year_2018,avaConv,0.5892
h4144,wind_onshore,year_2018,avaConv,0.6085
h4145,wind_onshore,year_2018,avaConv,0.6273
h4146,wind_onshore,year_2018,avaConv,0.639
h4147,wind_onshore,year_2018,avaConv,0.6301
h4148,wind_onshore,year_2018,avaConv,0.5983
h4149,wind_onshore,year_2018,avaConv,0.5702
h4150,wind_onshore,year_2018,avaConv,0.5716
h4151,wind_onshore,year_2018,avaConv,0.5938
h4152,wind_onshore,year_2018,avaConv,0.6114
h4153,wind_onshore,year_2018,avaConv,0.5958
h4154,wind_onshore,year_2018,avaConv,0.5684
h4155,wind_onshore,year_2018,avaConv,0.5485
h4156,wind_onshore,year_2018,avaConv,0.5316
h4157,wind_onshore,year_2018,avaConv,0.5047
h4158,wind_onshore,year_2018,avaConv,0.4667
h4159,wind_onshore,year_2018,avaConv,0.4246
h4160,wind_onshore,year_2018,avaConv,0.3853
h4161,wind_onshore,year_2018,avaConv,0.3542
h4162,wind_onshore,year_2018,avaConv,0.3335
h4163,wind_onshore,year_2018,avaConv,0.3267
h4164,wind_onshore,year_2018,avaConv,0.3247
h4165,wind_onshore,year_2018,avaConv,0.3232
h4166,wind_onshore,year_2018,avaConv,0.32
h4167,wind_onshore,year_2018,avaConv,0.3081
h4168,wind_onshore,year_2018,avaConv,0.2901
h4169,wind_onshore,year_2018,avaConv,0.2698
h4170,wind_onshore,year_2018,avaConv,0.247
h4171,wind_onshore,year_2018,avaConv,0.2325
h4172,wind_onshore,year_2018,avaConv,0.2186
h4173,wind_onshore,year_2018,avaConv,0.2107
h4174,wind_onshore,year_2018,avaConv,0.2067
h4175,wind_onshore,year_2018,avaConv,0.2114
h4176,wind_onshore,year_2018,avaConv,0.2205
h4177,wind_onshore,year_2018,avaConv,0.2375
h4178,wind_onshore,year_2018,avaConv,0.2569
h4179,wind_onshore,year_2018,avaConv,0.2603
h4180,wind_onshore,year_2018,avaConv,0.2705
h4181,wind_onshore,year_2018,avaConv,0.2806
h4182,wind_onshore,year_2018,avaConv,0.2678
h4183,wind_onshore,year_2018,avaConv,0.2413
h4184,wind_onshore,year_2018,avaConv,0.2109
h4185,wind_onshore,year_2018,avaConv,0.1953
h4186,wind_onshore,year_2018,avaConv,0.1981
h4187,wind_onshore,year_2018,avaConv,0.2022
h4188,wind_onshore,year_2018,avaConv,0.2075
h4189,wind_onshore,year_2018,avaConv,0.2127
h4190,wind_onshore,year_2018,avaConv,0.2125
h4191,wind_onshore,year_2018,avaConv,0.2082
h4192,wind_onshore,year_2018,avaConv,0.2069
h4193,wind_onshore,year_2018,avaConv,0.2054
h4194,wind_onshore,year_2018,avaConv,0.1977
h4195,wind_onshore,year_2018,avaConv,0.1893
h4196,wind_onshore,year_2018,avaConv,0.1775
h4197,wind_onshore,year_2018,avaConv,0.1681
h4198,wind_onshore,year_2018,avaConv,0.1676
h4199,wind_onshore,year_2018,avaConv,0.1714
h4200,wind_onshore,year_2018,avaConv,0.1791
h4201,wind_onshore,year_2018,avaConv,0.193
h4202,wind_onshore,year_2018,avaConv,0.2076
h4203,wind_onshore,year_2018,avaConv,0.2192
h4204,wind_onshore,year_2018,avaConv,0.2177
h4205,wind_onshore,year_2018,avaConv,0.2085
h4206,wind_onshore,year_2018,avaConv,0.1966
h4207,wind_onshore,year_2018,avaConv,0.1937
h4208,wind_onshore,year_2018,avaConv,0.1995
h4209,wind_onshore,year_2018,avaConv,0.2031
h4210,wind_onshore,year_2018,avaConv,0.1949
h4211,wind_onshore,year_2018,avaConv,0.1846
